candidate_id,region_id,case_id,family,operator,optimization,source_type,grammar_family,classification,proof_scope,canonical_form,rtl_text,candidate_rtl_cost,input_gate_count,reduction_rate,reduction_rate_ge_70,formal_runtime,selection_rank
boolean_bitwise_xnor_w2__dc2__whole_output_cone__cand_0044,boolean_bitwise_xnor_w2__dc2__whole_output_cone,boolean_bitwise_xnor_w2,boolean,bitwise_xnor,dc2,whole_output_cone,boolean_direct,exact_syntactic_match,region,"xnor<2,unsigned>(a,b)",~(a ^ b),2,6,66.666667,false,0.000391,1
boolean_bitwise_xnor_w2__identity__ground_truth_region__cand_0044,boolean_bitwise_xnor_w2__identity__ground_truth_region,boolean_bitwise_xnor_w2,boolean,bitwise_xnor,identity,ground_truth_region,boolean_direct,exact_syntactic_match,region,"xnor<2,unsigned>(a,b)",~(a ^ b),2,2,0.000000,false,0.000461,1
boolean_bitwise_xnor_w2__identity__whole_output_cone__cand_0044,boolean_bitwise_xnor_w2__identity__whole_output_cone,boolean_bitwise_xnor_w2,boolean,bitwise_xnor,identity,whole_output_cone,boolean_direct,exact_syntactic_match,region,"xnor<2,unsigned>(a,b)",~(a ^ b),2,2,0.000000,false,0.000429,1
boolean_bitwise_xnor_w2__refactor__whole_output_cone__cand_0012,boolean_bitwise_xnor_w2__refactor__whole_output_cone,boolean_bitwise_xnor_w2,boolean,bitwise_xnor,refactor,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_and<2,unsigned>(b)",(b & 2'd0),1,6,83.333333,true,0.000351,1
boolean_bitwise_xnor_w2__resub__whole_output_cone__cand_0012,boolean_bitwise_xnor_w2__resub__whole_output_cone,boolean_bitwise_xnor_w2,boolean,bitwise_xnor,resub,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_and<2,unsigned>(b)",(b & 2'd0),1,6,83.333333,true,0.000347,1
boolean_bitwise_xnor_w2__resyn2__whole_output_cone__cand_0044,boolean_bitwise_xnor_w2__resyn2__whole_output_cone,boolean_bitwise_xnor_w2,boolean,bitwise_xnor,resyn2,whole_output_cone,boolean_direct,exact_syntactic_match,region,"xnor<2,unsigned>(a,b)",~(a ^ b),2,6,66.666667,false,0.000380,1
boolean_bitwise_xnor_w2__resyn__whole_output_cone__cand_0005,boolean_bitwise_xnor_w2__resyn__whole_output_cone,boolean_bitwise_xnor_w2,boolean,bitwise_xnor,resyn,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_and<2,unsigned>(a)",(a & 2'd0),1,6,83.333333,true,0.000362,1
boolean_bitwise_xnor_w2__rewrite__whole_output_cone__cand_0012,boolean_bitwise_xnor_w2__rewrite__whole_output_cone,boolean_bitwise_xnor_w2,boolean,bitwise_xnor,rewrite,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_and<2,unsigned>(b)",(b & 2'd0),1,6,83.333333,true,0.000347,1
boolean_bitwise_xnor_w3__identity__ground_truth_region__cand_0039,boolean_bitwise_xnor_w3__identity__ground_truth_region,boolean_bitwise_xnor_w3,boolean,bitwise_xnor,identity,ground_truth_region,boolean_direct,exact_syntactic_match,region,"xnor<3,unsigned>(a,b)",~(a ^ b),2,3,33.333333,false,0.005917,1
boolean_bitwise_xnor_w3__identity__whole_output_cone__cand_0039,boolean_bitwise_xnor_w3__identity__whole_output_cone,boolean_bitwise_xnor_w3,boolean,bitwise_xnor,identity,whole_output_cone,boolean_direct,exact_syntactic_match,region,"xnor<3,unsigned>(a,b)",~(a ^ b),2,3,33.333333,false,0.005886,1
boolean_bitwise_xnor_w4__identity__ground_truth_region__cand_0037,boolean_bitwise_xnor_w4__identity__ground_truth_region,boolean_bitwise_xnor_w4,boolean,bitwise_xnor,identity,ground_truth_region,boolean_direct,exact_syntactic_match,region,"xnor<4,unsigned>(a,b)",~(a ^ b),2,4,50.000000,false,0.122377,1
boolean_bitwise_xnor_w4__identity__whole_output_cone__cand_0037,boolean_bitwise_xnor_w4__identity__whole_output_cone,boolean_bitwise_xnor_w4,boolean,bitwise_xnor,identity,whole_output_cone,boolean_direct,exact_syntactic_match,region,"xnor<4,unsigned>(a,b)",~(a ^ b),2,4,50.000000,false,0.121188,1
boolean_bitwise_xor_w2__balance__whole_output_cone__cand_0012,boolean_bitwise_xor_w2__balance__whole_output_cone,boolean_bitwise_xor_w2,boolean,bitwise_xor,balance,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_and<2,unsigned>(b)",(b & 2'd0),1,6,83.333333,true,0.000378,1
boolean_bitwise_xor_w2__compress2rs__whole_output_cone__cand_0043,boolean_bitwise_xor_w2__compress2rs__whole_output_cone,boolean_bitwise_xor_w2,boolean,bitwise_xor,compress2rs,whole_output_cone,boolean_direct,exact_syntactic_match,region,"xor<2,unsigned>(a,b)",(a ^ b),1,6,83.333333,true,0.000383,1
boolean_bitwise_xor_w2__dc2__whole_output_cone__cand_0043,boolean_bitwise_xor_w2__dc2__whole_output_cone,boolean_bitwise_xor_w2,boolean,bitwise_xor,dc2,whole_output_cone,boolean_direct,exact_syntactic_match,region,"xor<2,unsigned>(a,b)",(a ^ b),1,6,83.333333,true,0.000375,1
boolean_bitwise_xor_w2__identity__ground_truth_region__cand_0043,boolean_bitwise_xor_w2__identity__ground_truth_region,boolean_bitwise_xor_w2,boolean,bitwise_xor,identity,ground_truth_region,boolean_direct,exact_syntactic_match,region,"xor<2,unsigned>(a,b)",(a ^ b),1,2,50.000000,false,0.000430,1
boolean_bitwise_xor_w2__identity__whole_output_cone__cand_0043,boolean_bitwise_xor_w2__identity__whole_output_cone,boolean_bitwise_xor_w2,boolean,bitwise_xor,identity,whole_output_cone,boolean_direct,exact_syntactic_match,region,"xor<2,unsigned>(a,b)",(a ^ b),1,2,50.000000,false,0.000421,1
boolean_bitwise_xor_w2__refactor__whole_output_cone__cand_0012,boolean_bitwise_xor_w2__refactor__whole_output_cone,boolean_bitwise_xor_w2,boolean,bitwise_xor,refactor,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_and<2,unsigned>(b)",(b & 2'd0),1,6,83.333333,true,0.000346,1
boolean_bitwise_xor_w2__resub__whole_output_cone__cand_0012,boolean_bitwise_xor_w2__resub__whole_output_cone,boolean_bitwise_xor_w2,boolean,bitwise_xor,resub,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_and<2,unsigned>(b)",(b & 2'd0),1,6,83.333333,true,0.000344,1
boolean_bitwise_xor_w2__resyn2__whole_output_cone__cand_0043,boolean_bitwise_xor_w2__resyn2__whole_output_cone,boolean_bitwise_xor_w2,boolean,bitwise_xor,resyn2,whole_output_cone,boolean_direct,exact_syntactic_match,region,"xor<2,unsigned>(a,b)",(a ^ b),1,6,83.333333,true,0.000373,1
boolean_bitwise_xor_w2__resyn__whole_output_cone__cand_0012,boolean_bitwise_xor_w2__resyn__whole_output_cone,boolean_bitwise_xor_w2,boolean,bitwise_xor,resyn,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_and<2,unsigned>(b)",(b & 2'd0),1,6,83.333333,true,0.000344,1
boolean_bitwise_xor_w2__rewrite__whole_output_cone__cand_0012,boolean_bitwise_xor_w2__rewrite__whole_output_cone,boolean_bitwise_xor_w2,boolean,bitwise_xor,rewrite,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_and<2,unsigned>(b)",(b & 2'd0),1,6,83.333333,true,0.000344,1
boolean_bitwise_xor_w3__identity__ground_truth_region__cand_0038,boolean_bitwise_xor_w3__identity__ground_truth_region,boolean_bitwise_xor_w3,boolean,bitwise_xor,identity,ground_truth_region,boolean_direct,exact_syntactic_match,region,"xor<3,unsigned>(a,b)",(a ^ b),1,3,66.666667,false,0.006097,1
boolean_bitwise_xor_w3__identity__whole_output_cone__cand_0038,boolean_bitwise_xor_w3__identity__whole_output_cone,boolean_bitwise_xor_w3,boolean,bitwise_xor,identity,whole_output_cone,boolean_direct,exact_syntactic_match,region,"xor<3,unsigned>(a,b)",(a ^ b),1,3,66.666667,false,0.005900,1
boolean_bitwise_xor_w4__identity__ground_truth_region__cand_0036,boolean_bitwise_xor_w4__identity__ground_truth_region,boolean_bitwise_xor_w4,boolean,bitwise_xor,identity,ground_truth_region,boolean_direct,exact_syntactic_match,region,"xor<4,unsigned>(a,b)",(a ^ b),1,4,75.000000,true,0.123159,1
boolean_bitwise_xor_w4__identity__whole_output_cone__cand_0036,boolean_bitwise_xor_w4__identity__whole_output_cone,boolean_bitwise_xor_w4,boolean,bitwise_xor,identity,whole_output_cone,boolean_direct,exact_syntactic_match,region,"xor<4,unsigned>(a,b)",(a ^ b),1,4,75.000000,true,0.123095,1
boolean_masked_xor_w2__balance__whole_output_cone__cand_0019,boolean_masked_xor_w2__balance__whole_output_cone,boolean_masked_xor_w2,boolean,masked_xor,balance,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_and<2,unsigned>(a)",(a & 2'd0),1,6,83.333333,true,0.000323,1
boolean_masked_xor_w2__refactor__whole_output_cone__cand_0019,boolean_masked_xor_w2__refactor__whole_output_cone,boolean_masked_xor_w2,boolean,masked_xor,refactor,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_and<2,unsigned>(a)",(a & 2'd0),1,6,83.333333,true,0.000207,1
boolean_masked_xor_w2__resub__whole_output_cone__cand_0019,boolean_masked_xor_w2__resub__whole_output_cone,boolean_masked_xor_w2,boolean,masked_xor,resub,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_and<2,unsigned>(a)",(a & 2'd0),1,6,83.333333,true,0.000206,1
boolean_masked_xor_w2__resyn__whole_output_cone__cand_0019,boolean_masked_xor_w2__resyn__whole_output_cone,boolean_masked_xor_w2,boolean,masked_xor,resyn,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_and<2,unsigned>(a)",(a & 2'd0),1,6,83.333333,true,0.000203,1
boolean_masked_xor_w2__rewrite__whole_output_cone__cand_0019,boolean_masked_xor_w2__rewrite__whole_output_cone,boolean_masked_xor_w2,boolean,masked_xor,rewrite,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_and<2,unsigned>(a)",(a & 2'd0),1,6,83.333333,true,0.000206,1
boolean_masked_xor_w3__balance__whole_output_cone__cand_0005,boolean_masked_xor_w3__balance__whole_output_cone,boolean_masked_xor_w3,boolean,masked_xor,balance,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_and<3,unsigned>(a)",(a & 3'd0),1,9,88.888889,true,0.000454,1
boolean_masked_xor_w3__refactor__whole_output_cone__cand_0005,boolean_masked_xor_w3__refactor__whole_output_cone,boolean_masked_xor_w3,boolean,masked_xor,refactor,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_and<3,unsigned>(a)",(a & 3'd0),1,9,88.888889,true,0.000450,1
boolean_masked_xor_w3__resub__whole_output_cone__cand_0005,boolean_masked_xor_w3__resub__whole_output_cone,boolean_masked_xor_w3,boolean,masked_xor,resub,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_and<3,unsigned>(a)",(a & 3'd0),1,9,88.888889,true,0.000444,1
boolean_masked_xor_w3__resyn__whole_output_cone__cand_0005,boolean_masked_xor_w3__resyn__whole_output_cone,boolean_masked_xor_w3,boolean,masked_xor,resyn,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_and<3,unsigned>(a)",(a & 3'd0),1,9,88.888889,true,0.000454,1
boolean_masked_xor_w3__rewrite__whole_output_cone__cand_0005,boolean_masked_xor_w3__rewrite__whole_output_cone,boolean_masked_xor_w3,boolean,masked_xor,rewrite,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_and<3,unsigned>(a)",(a & 3'd0),1,9,88.888889,true,0.000451,1
boolean_parity_w2__balance__whole_output_cone__cand_0023,boolean_parity_w2__balance__whole_output_cone,boolean_parity_w2,boolean,parity,balance,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_and<1,unsigned>(a)",(a & 1'd0),1,3,66.666667,false,0.000089,1
boolean_parity_w2__compress2rs__whole_output_cone__cand_0019,boolean_parity_w2__compress2rs__whole_output_cone,boolean_parity_w2,boolean,parity,compress2rs,whole_output_cone,boolean_direct,exact_syntactic_match,region,"parity<1,unsigned>(a)",^a,1,3,66.666667,false,0.000086,1
boolean_parity_w2__dc2__whole_output_cone__cand_0019,boolean_parity_w2__dc2__whole_output_cone,boolean_parity_w2,boolean,parity,dc2,whole_output_cone,boolean_direct,exact_syntactic_match,region,"parity<1,unsigned>(a)",^a,1,3,66.666667,false,0.000086,1
boolean_parity_w2__identity__ground_truth_region__cand_0019,boolean_parity_w2__identity__ground_truth_region,boolean_parity_w2,boolean,parity,identity,ground_truth_region,boolean_direct,exact_syntactic_match,region,"parity<1,unsigned>(a)",^a,1,1,0.000000,false,0.000073,1
boolean_parity_w2__identity__whole_output_cone__cand_0019,boolean_parity_w2__identity__whole_output_cone,boolean_parity_w2,boolean,parity,identity,whole_output_cone,boolean_direct,exact_syntactic_match,region,"parity<1,unsigned>(a)",^a,1,1,0.000000,false,0.000073,1
boolean_parity_w2__refactor__whole_output_cone__cand_0023,boolean_parity_w2__refactor__whole_output_cone,boolean_parity_w2,boolean,parity,refactor,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_and<1,unsigned>(a)",(a & 1'd0),1,3,66.666667,false,0.000086,1
boolean_parity_w2__resub__whole_output_cone__cand_0023,boolean_parity_w2__resub__whole_output_cone,boolean_parity_w2,boolean,parity,resub,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_and<1,unsigned>(a)",(a & 1'd0),1,3,66.666667,false,0.000085,1
boolean_parity_w2__resyn2__whole_output_cone__cand_0019,boolean_parity_w2__resyn2__whole_output_cone,boolean_parity_w2,boolean,parity,resyn2,whole_output_cone,boolean_direct,exact_syntactic_match,region,"parity<1,unsigned>(a)",^a,1,3,66.666667,false,0.000087,1
boolean_parity_w2__resyn__whole_output_cone__cand_0023,boolean_parity_w2__resyn__whole_output_cone,boolean_parity_w2,boolean,parity,resyn,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_and<1,unsigned>(a)",(a & 1'd0),1,3,66.666667,false,0.000100,1
boolean_parity_w2__rewrite__whole_output_cone__cand_0023,boolean_parity_w2__rewrite__whole_output_cone,boolean_parity_w2,boolean,parity,rewrite,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_and<1,unsigned>(a)",(a & 1'd0),1,3,66.666667,false,0.000091,1
boolean_parity_w3__balance__whole_output_cone__cand_0023,boolean_parity_w3__balance__whole_output_cone,boolean_parity_w3,boolean,parity,balance,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_and<1,unsigned>(a)",(a & 1'd0),1,9,88.888889,true,0.000270,1
boolean_parity_w3__compress2rs__whole_output_cone__cand_0020,boolean_parity_w3__compress2rs__whole_output_cone,boolean_parity_w3,boolean,parity,compress2rs,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"shl<1,unsigned>(a)",(a << 1),1,6,83.333333,true,0.000196,1
boolean_parity_w3__dc2__whole_output_cone__cand_0019,boolean_parity_w3__dc2__whole_output_cone,boolean_parity_w3,boolean,parity,dc2,whole_output_cone,boolean_direct,exact_syntactic_match,region,"parity<1,unsigned>(a)",^a,1,6,83.333333,true,0.000191,1
boolean_parity_w3__identity__ground_truth_region__cand_0019,boolean_parity_w3__identity__ground_truth_region,boolean_parity_w3,boolean,parity,identity,ground_truth_region,boolean_direct,exact_syntactic_match,region,"parity<1,unsigned>(a)",^a,1,1,0.000000,false,0.000131,1
boolean_parity_w3__identity__whole_output_cone__cand_0019,boolean_parity_w3__identity__whole_output_cone,boolean_parity_w3,boolean,parity,identity,whole_output_cone,boolean_direct,exact_syntactic_match,region,"parity<1,unsigned>(a)",^a,1,1,0.000000,false,0.000125,1
boolean_parity_w3__refactor__whole_output_cone__cand_0023,boolean_parity_w3__refactor__whole_output_cone,boolean_parity_w3,boolean,parity,refactor,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_and<1,unsigned>(a)",(a & 1'd0),1,6,83.333333,true,0.000192,1
boolean_parity_w3__resub__whole_output_cone__cand_0023,boolean_parity_w3__resub__whole_output_cone,boolean_parity_w3,boolean,parity,resub,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_and<1,unsigned>(a)",(a & 1'd0),1,6,83.333333,true,0.000189,1
boolean_parity_w3__resyn2__whole_output_cone__cand_0023,boolean_parity_w3__resyn2__whole_output_cone,boolean_parity_w3,boolean,parity,resyn2,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_and<1,unsigned>(a)",(a & 1'd0),1,6,83.333333,true,0.000191,1
boolean_parity_w3__resyn__whole_output_cone__cand_0023,boolean_parity_w3__resyn__whole_output_cone,boolean_parity_w3,boolean,parity,resyn,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_and<1,unsigned>(a)",(a & 1'd0),1,9,88.888889,true,0.000243,1
boolean_parity_w3__rewrite__whole_output_cone__cand_0023,boolean_parity_w3__rewrite__whole_output_cone,boolean_parity_w3,boolean,parity,rewrite,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_and<1,unsigned>(a)",(a & 1'd0),1,9,88.888889,true,0.000244,1
boolean_parity_w4__balance__whole_output_cone__cand_0018,boolean_parity_w4__balance__whole_output_cone,boolean_parity_w4,boolean,parity,balance,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_and<1,unsigned>(a)",(a & 1'd0),1,15,93.333333,true,0.000641,1
boolean_parity_w4__compress2rs__whole_output_cone__cand_0018,boolean_parity_w4__compress2rs__whole_output_cone,boolean_parity_w4,boolean,parity,compress2rs,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_and<1,unsigned>(a)",(a & 1'd0),1,9,88.888889,true,0.000448,1
boolean_parity_w4__dc2__whole_output_cone__cand_0018,boolean_parity_w4__dc2__whole_output_cone,boolean_parity_w4,boolean,parity,dc2,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_and<1,unsigned>(a)",(a & 1'd0),1,9,88.888889,true,0.000453,1
boolean_parity_w4__identity__ground_truth_region__cand_0025,boolean_parity_w4__identity__ground_truth_region,boolean_parity_w4,boolean,parity,identity,ground_truth_region,boolean_direct,exact_syntactic_match,region,"parity<1,unsigned>(a)",^a,1,1,0.000000,false,0.000268,1
boolean_parity_w4__identity__whole_output_cone__cand_0025,boolean_parity_w4__identity__whole_output_cone,boolean_parity_w4,boolean,parity,identity,whole_output_cone,boolean_direct,exact_syntactic_match,region,"parity<1,unsigned>(a)",^a,1,1,0.000000,false,0.000269,1
boolean_parity_w4__refactor__whole_output_cone__cand_0018,boolean_parity_w4__refactor__whole_output_cone,boolean_parity_w4,boolean,parity,refactor,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_and<1,unsigned>(a)",(a & 1'd0),1,9,88.888889,true,0.000447,1
boolean_parity_w4__resub__whole_output_cone__cand_0018,boolean_parity_w4__resub__whole_output_cone,boolean_parity_w4,boolean,parity,resub,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_and<1,unsigned>(a)",(a & 1'd0),1,9,88.888889,true,0.000444,1
boolean_parity_w4__resyn2__whole_output_cone__cand_0018,boolean_parity_w4__resyn2__whole_output_cone,boolean_parity_w4,boolean,parity,resyn2,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_and<1,unsigned>(a)",(a & 1'd0),1,9,88.888889,true,0.000444,1
boolean_parity_w4__resyn__whole_output_cone__cand_0018,boolean_parity_w4__resyn__whole_output_cone,boolean_parity_w4,boolean,parity,resyn,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_and<1,unsigned>(a)",(a & 1'd0),1,9,88.888889,true,0.000445,1
boolean_parity_w4__rewrite__whole_output_cone__cand_0018,boolean_parity_w4__rewrite__whole_output_cone,boolean_parity_w4,boolean,parity,rewrite,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_and<1,unsigned>(a)",(a & 1'd0),1,12,91.666667,true,0.000544,1
boolean_parity_w6__identity__ground_truth_region__cand_0025,boolean_parity_w6__identity__ground_truth_region,boolean_parity_w6,boolean,parity,identity,ground_truth_region,boolean_direct,exact_syntactic_match,region,"parity<1,unsigned>(a)",^a,1,1,0.000000,false,0.002315,1
boolean_parity_w6__identity__whole_output_cone__cand_0025,boolean_parity_w6__identity__whole_output_cone,boolean_parity_w6,boolean,parity,identity,whole_output_cone,boolean_direct,exact_syntactic_match,region,"parity<1,unsigned>(a)",^a,1,1,0.000000,false,0.002328,1
boolean_parity_w8__identity__ground_truth_region__cand_0024,boolean_parity_w8__identity__ground_truth_region,boolean_parity_w8,boolean,parity,identity,ground_truth_region,boolean_direct,exact_syntactic_match,region,"reduce_xor<1,unsigned>(a)",^a,1,1,0.000000,false,0.033530,1
boolean_parity_w8__identity__whole_output_cone__cand_0024,boolean_parity_w8__identity__whole_output_cone,boolean_parity_w8,boolean,parity,identity,whole_output_cone,boolean_direct,exact_syntactic_match,region,"reduce_xor<1,unsigned>(a)",^a,1,1,0.000000,false,0.033581,1
comparison_eq_w2__balance__whole_output_cone__cand_0001,comparison_eq_w2__balance__whole_output_cone,comparison_eq_w2,comparison,eq,balance,whole_output_cone,comparison_direct,exact_syntactic_match,region,"eq<1,unsigned>(a,b)",(a == b),2,7,71.428571,true,0.000444,1
comparison_eq_w2__compress2rs__whole_output_cone__cand_0001,comparison_eq_w2__compress2rs__whole_output_cone,comparison_eq_w2,comparison,eq,compress2rs,whole_output_cone,comparison_direct,exact_syntactic_match,region,"eq<1,unsigned>(a,b)",(a == b),2,7,71.428571,true,0.000410,1
comparison_eq_w2__dc2__whole_output_cone__cand_0001,comparison_eq_w2__dc2__whole_output_cone,comparison_eq_w2,comparison,eq,dc2,whole_output_cone,comparison_direct,exact_syntactic_match,region,"eq<1,unsigned>(a,b)",(a == b),2,7,71.428571,true,0.000406,1
comparison_eq_w2__identity__ground_truth_region__cand_0001,comparison_eq_w2__identity__ground_truth_region,comparison_eq_w2,comparison,eq,identity,ground_truth_region,comparison_direct,exact_syntactic_match,region,"eq<1,unsigned>(a,b)",(a == b),2,1,-100.000000,false,0.000255,1
comparison_eq_w2__identity__whole_output_cone__cand_0001,comparison_eq_w2__identity__whole_output_cone,comparison_eq_w2,comparison,eq,identity,whole_output_cone,comparison_direct,exact_syntactic_match,region,"eq<1,unsigned>(a,b)",(a == b),2,1,-100.000000,false,0.000249,1
comparison_eq_w2__refactor__whole_output_cone__cand_0001,comparison_eq_w2__refactor__whole_output_cone,comparison_eq_w2,comparison,eq,refactor,whole_output_cone,comparison_direct,exact_syntactic_match,region,"eq<1,unsigned>(a,b)",(a == b),2,7,71.428571,true,0.000410,1
comparison_eq_w2__resub__whole_output_cone__cand_0001,comparison_eq_w2__resub__whole_output_cone,comparison_eq_w2,comparison,eq,resub,whole_output_cone,comparison_direct,exact_syntactic_match,region,"eq<1,unsigned>(a,b)",(a == b),2,7,71.428571,true,0.000405,1
comparison_eq_w2__resyn2__whole_output_cone__cand_0001,comparison_eq_w2__resyn2__whole_output_cone,comparison_eq_w2,comparison,eq,resyn2,whole_output_cone,comparison_direct,exact_syntactic_match,region,"eq<1,unsigned>(a,b)",(a == b),2,7,71.428571,true,0.000404,1
comparison_eq_w2__resyn__whole_output_cone__cand_0001,comparison_eq_w2__resyn__whole_output_cone,comparison_eq_w2,comparison,eq,resyn,whole_output_cone,comparison_direct,exact_syntactic_match,region,"eq<1,unsigned>(a,b)",(a == b),2,7,71.428571,true,0.000401,1
comparison_eq_w2__rewrite__whole_output_cone__cand_0001,comparison_eq_w2__rewrite__whole_output_cone,comparison_eq_w2,comparison,eq,rewrite,whole_output_cone,comparison_direct,exact_syntactic_match,region,"eq<1,unsigned>(a,b)",(a == b),2,7,71.428571,true,0.000474,1
comparison_eq_w3__identity__ground_truth_region__cand_0001,comparison_eq_w3__identity__ground_truth_region,comparison_eq_w3,comparison,eq,identity,ground_truth_region,comparison_direct,exact_syntactic_match,region,"eq<1,unsigned>(a,b)",(a == b),2,1,-100.000000,false,0.001231,1
comparison_eq_w3__identity__whole_output_cone__cand_0001,comparison_eq_w3__identity__whole_output_cone,comparison_eq_w3,comparison,eq,identity,whole_output_cone,comparison_direct,exact_syntactic_match,region,"eq<1,unsigned>(a,b)",(a == b),2,1,-100.000000,false,0.001218,1
comparison_eq_w4__identity__ground_truth_region__cand_0001,comparison_eq_w4__identity__ground_truth_region,comparison_eq_w4,comparison,eq,identity,ground_truth_region,comparison_direct,exact_syntactic_match,region,"eq<1,unsigned>(a,b)",(a == b),2,1,-100.000000,false,0.007330,1
comparison_eq_w4__identity__whole_output_cone__cand_0001,comparison_eq_w4__identity__whole_output_cone,comparison_eq_w4,comparison,eq,identity,whole_output_cone,comparison_direct,exact_syntactic_match,region,"eq<1,unsigned>(a,b)",(a == b),2,1,-100.000000,false,0.007320,1
comparison_neq_w2__balance__whole_output_cone__cand_0041,comparison_neq_w2__balance__whole_output_cone,comparison_neq_w2,comparison,neq,balance,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"shl<1,unsigned>(b)",(b << 1),1,11,90.909091,true,0.000521,1
comparison_neq_w2__compress2rs__whole_output_cone__cand_0044,comparison_neq_w2__compress2rs__whole_output_cone,comparison_neq_w2,comparison,neq,compress2rs,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_and<1,unsigned>(b)",(b & 1'd0),1,7,85.714286,true,0.000387,1
comparison_neq_w2__dc2__whole_output_cone__cand_0038,comparison_neq_w2__dc2__whole_output_cone,comparison_neq_w2,comparison,neq,dc2,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_and<1,unsigned>(a)",(a & 1'd0),1,7,85.714286,true,0.000386,1
comparison_neq_w2__identity__ground_truth_region__cand_0002,comparison_neq_w2__identity__ground_truth_region,comparison_neq_w2,comparison,neq,identity,ground_truth_region,comparison_direct,exact_syntactic_match,region,"ne<1,unsigned>(a,b)",(a != b),2,1,-100.000000,false,0.000336,1
comparison_neq_w2__identity__whole_output_cone__cand_0002,comparison_neq_w2__identity__whole_output_cone,comparison_neq_w2,comparison,neq,identity,whole_output_cone,comparison_direct,exact_syntactic_match,region,"ne<1,unsigned>(a,b)",(a != b),2,1,-100.000000,false,0.000334,1
comparison_neq_w2__refactor__whole_output_cone__cand_0044,comparison_neq_w2__refactor__whole_output_cone,comparison_neq_w2,comparison,neq,refactor,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_and<1,unsigned>(b)",(b & 1'd0),1,7,85.714286,true,0.000387,1
comparison_neq_w2__resub__whole_output_cone__cand_0041,comparison_neq_w2__resub__whole_output_cone,comparison_neq_w2,comparison,neq,resub,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"shl<1,unsigned>(b)",(b << 1),1,8,87.500000,true,0.000424,1
comparison_neq_w2__resyn2__whole_output_cone__cand_0041,comparison_neq_w2__resyn2__whole_output_cone,comparison_neq_w2,comparison,neq,resyn2,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"shl<1,unsigned>(b)",(b << 1),1,7,85.714286,true,0.000384,1
comparison_neq_w2__resyn__whole_output_cone__cand_0041,comparison_neq_w2__resyn__whole_output_cone,comparison_neq_w2,comparison,neq,resyn,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"shl<1,unsigned>(b)",(b << 1),1,7,85.714286,true,0.000385,1
