candidate_id,region_id,formal_status,proof_scope,formal_evidence_level,formal_patterns,counterexample_available,counterexample_assignment,counterexample_output_difference,counterexample_source,formal_runtime,formal_skip_reason,schema_version
boolean_parity_w4__resyn__whole_output_cone__cand_0011,boolean_parity_w4__resyn__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000443,,semantic_formal_validation_v1
boolean_parity_w4__rewrite__whole_output_cone__cand_0015,boolean_parity_w4__rewrite__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000547,,semantic_formal_validation_v1
boolean_parity_w4__rewrite__whole_output_cone__cand_0018,boolean_parity_w4__rewrite__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000544,,semantic_formal_validation_v1
boolean_parity_w4__rewrite__whole_output_cone__cand_0005,boolean_parity_w4__rewrite__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000551,,semantic_formal_validation_v1
boolean_parity_w4__rewrite__whole_output_cone__cand_0011,boolean_parity_w4__rewrite__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000545,,semantic_formal_validation_v1
boolean_parity_w6__identity__ground_truth_region__cand_0024,boolean_parity_w6__identity__ground_truth_region,formally_verified_region,region,formal_exhaustive,64,false,{},,,0.002340,,semantic_formal_validation_v1
boolean_parity_w6__identity__ground_truth_region__cand_0025,boolean_parity_w6__identity__ground_truth_region,formally_verified_region,region,formal_exhaustive,64,false,{},,,0.002315,,semantic_formal_validation_v1
boolean_parity_w6__identity__whole_output_cone__cand_0024,boolean_parity_w6__identity__whole_output_cone,formally_verified_region,region,formal_exhaustive,64,false,{},,,0.002404,,semantic_formal_validation_v1
boolean_parity_w6__identity__whole_output_cone__cand_0025,boolean_parity_w6__identity__whole_output_cone,formally_verified_region,region,formal_exhaustive,64,false,{},,,0.002328,,semantic_formal_validation_v1
boolean_parity_w8__identity__ground_truth_region__cand_0024,boolean_parity_w8__identity__ground_truth_region,formally_verified_region,region,formal_exhaustive,256,false,{},,,0.033530,,semantic_formal_validation_v1
boolean_parity_w8__identity__ground_truth_region__cand_0025,boolean_parity_w8__identity__ground_truth_region,formally_verified_region,region,formal_exhaustive,256,false,{},,,0.033756,,semantic_formal_validation_v1
boolean_parity_w8__identity__whole_output_cone__cand_0024,boolean_parity_w8__identity__whole_output_cone,formally_verified_region,region,formal_exhaustive,256,false,{},,,0.033581,,semantic_formal_validation_v1
boolean_parity_w8__identity__whole_output_cone__cand_0025,boolean_parity_w8__identity__whole_output_cone,formally_verified_region,region,formal_exhaustive,256,false,{},,,0.033603,,semantic_formal_validation_v1
comparison_eq_w2__balance__whole_output_cone__cand_0001,comparison_eq_w2__balance__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000444,,semantic_formal_validation_v1
comparison_eq_w2__compress2rs__whole_output_cone__cand_0001,comparison_eq_w2__compress2rs__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000410,,semantic_formal_validation_v1
comparison_eq_w2__dc2__whole_output_cone__cand_0001,comparison_eq_w2__dc2__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000406,,semantic_formal_validation_v1
comparison_eq_w2__identity__ground_truth_region__cand_0001,comparison_eq_w2__identity__ground_truth_region,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000255,,semantic_formal_validation_v1
comparison_eq_w2__identity__whole_output_cone__cand_0001,comparison_eq_w2__identity__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000249,,semantic_formal_validation_v1
comparison_eq_w2__refactor__whole_output_cone__cand_0001,comparison_eq_w2__refactor__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000410,,semantic_formal_validation_v1
comparison_eq_w2__resub__whole_output_cone__cand_0001,comparison_eq_w2__resub__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000405,,semantic_formal_validation_v1
comparison_eq_w2__resyn2__whole_output_cone__cand_0001,comparison_eq_w2__resyn2__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000404,,semantic_formal_validation_v1
comparison_eq_w2__resyn__whole_output_cone__cand_0001,comparison_eq_w2__resyn__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000401,,semantic_formal_validation_v1
comparison_eq_w2__rewrite__whole_output_cone__cand_0001,comparison_eq_w2__rewrite__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000474,,semantic_formal_validation_v1
comparison_eq_w3__identity__ground_truth_region__cand_0001,comparison_eq_w3__identity__ground_truth_region,formally_verified_region,region,formal_exhaustive,64,false,{},,,0.001231,,semantic_formal_validation_v1
comparison_eq_w3__identity__whole_output_cone__cand_0001,comparison_eq_w3__identity__whole_output_cone,formally_verified_region,region,formal_exhaustive,64,false,{},,,0.001218,,semantic_formal_validation_v1
comparison_eq_w4__identity__ground_truth_region__cand_0001,comparison_eq_w4__identity__ground_truth_region,formally_verified_region,region,formal_exhaustive,256,false,{},,,0.007330,,semantic_formal_validation_v1
comparison_eq_w4__identity__whole_output_cone__cand_0001,comparison_eq_w4__identity__whole_output_cone,formally_verified_region,region,formal_exhaustive,256,false,{},,,0.007320,,semantic_formal_validation_v1
comparison_neq_w2__balance__whole_output_cone__cand_0035,comparison_neq_w2__balance__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000568,,semantic_formal_validation_v1
comparison_neq_w2__balance__whole_output_cone__cand_0038,comparison_neq_w2__balance__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000540,,semantic_formal_validation_v1
comparison_neq_w2__balance__whole_output_cone__cand_0041,comparison_neq_w2__balance__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000521,,semantic_formal_validation_v1
comparison_neq_w2__balance__whole_output_cone__cand_0044,comparison_neq_w2__balance__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000528,,semantic_formal_validation_v1
comparison_neq_w2__balance__whole_output_cone__cand_0015,comparison_neq_w2__balance__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000523,,semantic_formal_validation_v1
comparison_neq_w2__balance__whole_output_cone__cand_0021,comparison_neq_w2__balance__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000521,,semantic_formal_validation_v1
comparison_neq_w2__balance__whole_output_cone__cand_0029,comparison_neq_w2__balance__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000519,,semantic_formal_validation_v1
comparison_neq_w2__compress2rs__whole_output_cone__cand_0035,comparison_neq_w2__compress2rs__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000397,,semantic_formal_validation_v1
comparison_neq_w2__compress2rs__whole_output_cone__cand_0038,comparison_neq_w2__compress2rs__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000393,,semantic_formal_validation_v1
comparison_neq_w2__compress2rs__whole_output_cone__cand_0041,comparison_neq_w2__compress2rs__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000387,,semantic_formal_validation_v1
comparison_neq_w2__compress2rs__whole_output_cone__cand_0044,comparison_neq_w2__compress2rs__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000387,,semantic_formal_validation_v1
comparison_neq_w2__compress2rs__whole_output_cone__cand_0015,comparison_neq_w2__compress2rs__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000389,,semantic_formal_validation_v1
comparison_neq_w2__compress2rs__whole_output_cone__cand_0021,comparison_neq_w2__compress2rs__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000386,,semantic_formal_validation_v1
comparison_neq_w2__compress2rs__whole_output_cone__cand_0029,comparison_neq_w2__compress2rs__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000389,,semantic_formal_validation_v1
comparison_neq_w2__dc2__whole_output_cone__cand_0035,comparison_neq_w2__dc2__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000395,,semantic_formal_validation_v1
comparison_neq_w2__dc2__whole_output_cone__cand_0038,comparison_neq_w2__dc2__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000386,,semantic_formal_validation_v1
comparison_neq_w2__dc2__whole_output_cone__cand_0041,comparison_neq_w2__dc2__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000386,,semantic_formal_validation_v1
comparison_neq_w2__dc2__whole_output_cone__cand_0044,comparison_neq_w2__dc2__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000386,,semantic_formal_validation_v1
comparison_neq_w2__dc2__whole_output_cone__cand_0015,comparison_neq_w2__dc2__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000388,,semantic_formal_validation_v1
comparison_neq_w2__dc2__whole_output_cone__cand_0021,comparison_neq_w2__dc2__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000387,,semantic_formal_validation_v1
comparison_neq_w2__dc2__whole_output_cone__cand_0029,comparison_neq_w2__dc2__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000386,,semantic_formal_validation_v1
comparison_neq_w2__identity__ground_truth_region__cand_0002,comparison_neq_w2__identity__ground_truth_region,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000336,,semantic_formal_validation_v1
comparison_neq_w2__identity__whole_output_cone__cand_0002,comparison_neq_w2__identity__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000334,,semantic_formal_validation_v1
comparison_neq_w2__refactor__whole_output_cone__cand_0035,comparison_neq_w2__refactor__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000396,,semantic_formal_validation_v1
comparison_neq_w2__refactor__whole_output_cone__cand_0038,comparison_neq_w2__refactor__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000415,,semantic_formal_validation_v1
comparison_neq_w2__refactor__whole_output_cone__cand_0041,comparison_neq_w2__refactor__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000410,,semantic_formal_validation_v1
comparison_neq_w2__refactor__whole_output_cone__cand_0044,comparison_neq_w2__refactor__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000387,,semantic_formal_validation_v1
comparison_neq_w2__refactor__whole_output_cone__cand_0015,comparison_neq_w2__refactor__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000401,,semantic_formal_validation_v1
comparison_neq_w2__refactor__whole_output_cone__cand_0021,comparison_neq_w2__refactor__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000394,,semantic_formal_validation_v1
comparison_neq_w2__refactor__whole_output_cone__cand_0029,comparison_neq_w2__refactor__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000417,,semantic_formal_validation_v1
comparison_neq_w2__resub__whole_output_cone__cand_0035,comparison_neq_w2__resub__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000454,,semantic_formal_validation_v1
comparison_neq_w2__resub__whole_output_cone__cand_0038,comparison_neq_w2__resub__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000432,,semantic_formal_validation_v1
comparison_neq_w2__resub__whole_output_cone__cand_0041,comparison_neq_w2__resub__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000424,,semantic_formal_validation_v1
comparison_neq_w2__resub__whole_output_cone__cand_0044,comparison_neq_w2__resub__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000427,,semantic_formal_validation_v1
comparison_neq_w2__resub__whole_output_cone__cand_0015,comparison_neq_w2__resub__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000424,,semantic_formal_validation_v1
comparison_neq_w2__resub__whole_output_cone__cand_0021,comparison_neq_w2__resub__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000438,,semantic_formal_validation_v1
comparison_neq_w2__resub__whole_output_cone__cand_0029,comparison_neq_w2__resub__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000440,,semantic_formal_validation_v1
comparison_neq_w2__resyn2__whole_output_cone__cand_0035,comparison_neq_w2__resyn2__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000403,,semantic_formal_validation_v1
comparison_neq_w2__resyn2__whole_output_cone__cand_0038,comparison_neq_w2__resyn2__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000389,,semantic_formal_validation_v1
comparison_neq_w2__resyn2__whole_output_cone__cand_0041,comparison_neq_w2__resyn2__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000384,,semantic_formal_validation_v1
comparison_neq_w2__resyn2__whole_output_cone__cand_0044,comparison_neq_w2__resyn2__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000388,,semantic_formal_validation_v1
comparison_neq_w2__resyn2__whole_output_cone__cand_0015,comparison_neq_w2__resyn2__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000389,,semantic_formal_validation_v1
comparison_neq_w2__resyn2__whole_output_cone__cand_0021,comparison_neq_w2__resyn2__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000387,,semantic_formal_validation_v1
comparison_neq_w2__resyn2__whole_output_cone__cand_0029,comparison_neq_w2__resyn2__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000387,,semantic_formal_validation_v1
comparison_neq_w2__resyn__whole_output_cone__cand_0035,comparison_neq_w2__resyn__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000392,,semantic_formal_validation_v1
comparison_neq_w2__resyn__whole_output_cone__cand_0038,comparison_neq_w2__resyn__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000388,,semantic_formal_validation_v1
comparison_neq_w2__resyn__whole_output_cone__cand_0041,comparison_neq_w2__resyn__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000385,,semantic_formal_validation_v1
comparison_neq_w2__resyn__whole_output_cone__cand_0044,comparison_neq_w2__resyn__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000389,,semantic_formal_validation_v1
comparison_neq_w2__resyn__whole_output_cone__cand_0015,comparison_neq_w2__resyn__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000392,,semantic_formal_validation_v1
comparison_neq_w2__resyn__whole_output_cone__cand_0021,comparison_neq_w2__resyn__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000387,,semantic_formal_validation_v1
comparison_neq_w2__resyn__whole_output_cone__cand_0029,comparison_neq_w2__resyn__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000402,,semantic_formal_validation_v1
comparison_neq_w2__rewrite__whole_output_cone__cand_0035,comparison_neq_w2__rewrite__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000466,,semantic_formal_validation_v1
comparison_neq_w2__rewrite__whole_output_cone__cand_0038,comparison_neq_w2__rewrite__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000432,,semantic_formal_validation_v1
comparison_neq_w2__rewrite__whole_output_cone__cand_0041,comparison_neq_w2__rewrite__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000406,,semantic_formal_validation_v1
comparison_neq_w2__rewrite__whole_output_cone__cand_0044,comparison_neq_w2__rewrite__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000419,,semantic_formal_validation_v1
comparison_neq_w2__rewrite__whole_output_cone__cand_0015,comparison_neq_w2__rewrite__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000405,,semantic_formal_validation_v1
comparison_neq_w2__rewrite__whole_output_cone__cand_0021,comparison_neq_w2__rewrite__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000408,,semantic_formal_validation_v1
comparison_neq_w2__rewrite__whole_output_cone__cand_0029,comparison_neq_w2__rewrite__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000404,,semantic_formal_validation_v1
comparison_neq_w3__identity__ground_truth_region__cand_0002,comparison_neq_w3__identity__ground_truth_region,formally_verified_region,region,formal_exhaustive,64,false,{},,,0.003542,,semantic_formal_validation_v1
comparison_neq_w3__identity__whole_output_cone__cand_0002,comparison_neq_w3__identity__whole_output_cone,formally_verified_region,region,formal_exhaustive,64,false,{},,,0.003531,,semantic_formal_validation_v1
comparison_neq_w4__identity__ground_truth_region__cand_0002,comparison_neq_w4__identity__ground_truth_region,formally_verified_region,region,formal_exhaustive,256,false,{},,,0.058254,,semantic_formal_validation_v1
comparison_neq_w4__identity__whole_output_cone__cand_0002,comparison_neq_w4__identity__whole_output_cone,formally_verified_region,region,formal_exhaustive,256,false,{},,,0.058336,,semantic_formal_validation_v1
comparison_range_check_w2__balance__whole_output_cone__cand_0023,comparison_range_check_w2__balance__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000275,,semantic_formal_validation_v1
comparison_range_check_w2__balance__whole_output_cone__cand_0026,comparison_range_check_w2__balance__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000096,,semantic_formal_validation_v1
comparison_range_check_w2__balance__whole_output_cone__cand_0005,comparison_range_check_w2__balance__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000091,,semantic_formal_validation_v1
comparison_range_check_w2__balance__whole_output_cone__cand_0011,comparison_range_check_w2__balance__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000094,,semantic_formal_validation_v1
comparison_range_check_w2__compress2rs__whole_output_cone__cand_0002,comparison_range_check_w2__compress2rs__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000081,,semantic_formal_validation_v1
comparison_range_check_w2__compress2rs__whole_output_cone__cand_0003,comparison_range_check_w2__compress2rs__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000061,,semantic_formal_validation_v1
comparison_range_check_w2__compress2rs__whole_output_cone__cand_0004,comparison_range_check_w2__compress2rs__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000063,,semantic_formal_validation_v1
comparison_range_check_w2__compress2rs__whole_output_cone__cand_0005,comparison_range_check_w2__compress2rs__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000054,,semantic_formal_validation_v1
comparison_range_check_w2__compress2rs__whole_output_cone__cand_0006,comparison_range_check_w2__compress2rs__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000054,,semantic_formal_validation_v1
comparison_range_check_w2__compress2rs__whole_output_cone__cand_0007,comparison_range_check_w2__compress2rs__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000053,,semantic_formal_validation_v1
comparison_range_check_w2__compress2rs__whole_output_cone__cand_0023,comparison_range_check_w2__compress2rs__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000054,,semantic_formal_validation_v1
comparison_range_check_w2__compress2rs__whole_output_cone__cand_0026,comparison_range_check_w2__compress2rs__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000056,,semantic_formal_validation_v1
comparison_range_check_w2__compress2rs__whole_output_cone__cand_0028,comparison_range_check_w2__compress2rs__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000058,,semantic_formal_validation_v1
comparison_range_check_w2__compress2rs__whole_output_cone__cand_0029,comparison_range_check_w2__compress2rs__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000053,,semantic_formal_validation_v1
comparison_range_check_w2__compress2rs__whole_output_cone__cand_0008,comparison_range_check_w2__compress2rs__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000054,,semantic_formal_validation_v1
comparison_range_check_w2__compress2rs__whole_output_cone__cand_0009,comparison_range_check_w2__compress2rs__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000054,,semantic_formal_validation_v1
comparison_range_check_w2__dc2__whole_output_cone__cand_0002,comparison_range_check_w2__dc2__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000061,,semantic_formal_validation_v1
comparison_range_check_w2__dc2__whole_output_cone__cand_0003,comparison_range_check_w2__dc2__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000052,,semantic_formal_validation_v1
comparison_range_check_w2__dc2__whole_output_cone__cand_0004,comparison_range_check_w2__dc2__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000053,,semantic_formal_validation_v1
comparison_range_check_w2__dc2__whole_output_cone__cand_0005,comparison_range_check_w2__dc2__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000053,,semantic_formal_validation_v1
comparison_range_check_w2__dc2__whole_output_cone__cand_0006,comparison_range_check_w2__dc2__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000053,,semantic_formal_validation_v1
comparison_range_check_w2__dc2__whole_output_cone__cand_0007,comparison_range_check_w2__dc2__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000052,,semantic_formal_validation_v1
comparison_range_check_w2__dc2__whole_output_cone__cand_0023,comparison_range_check_w2__dc2__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000052,,semantic_formal_validation_v1
comparison_range_check_w2__dc2__whole_output_cone__cand_0026,comparison_range_check_w2__dc2__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000053,,semantic_formal_validation_v1
comparison_range_check_w2__dc2__whole_output_cone__cand_0028,comparison_range_check_w2__dc2__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000053,,semantic_formal_validation_v1
comparison_range_check_w2__dc2__whole_output_cone__cand_0029,comparison_range_check_w2__dc2__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000052,,semantic_formal_validation_v1
comparison_range_check_w2__dc2__whole_output_cone__cand_0008,comparison_range_check_w2__dc2__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000052,,semantic_formal_validation_v1
comparison_range_check_w2__dc2__whole_output_cone__cand_0009,comparison_range_check_w2__dc2__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000051,,semantic_formal_validation_v1
comparison_range_check_w2__identity__ground_truth_region__cand_0024,comparison_range_check_w2__identity__ground_truth_region,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000092,,semantic_formal_validation_v1
comparison_range_check_w2__identity__ground_truth_region__cand_0025,comparison_range_check_w2__identity__ground_truth_region,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000076,,semantic_formal_validation_v1
comparison_range_check_w2__identity__whole_output_cone__cand_0024,comparison_range_check_w2__identity__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000082,,semantic_formal_validation_v1
comparison_range_check_w2__identity__whole_output_cone__cand_0025,comparison_range_check_w2__identity__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000075,,semantic_formal_validation_v1
comparison_range_check_w2__refactor__whole_output_cone__cand_0002,comparison_range_check_w2__refactor__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000062,,semantic_formal_validation_v1
comparison_range_check_w2__refactor__whole_output_cone__cand_0003,comparison_range_check_w2__refactor__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000053,,semantic_formal_validation_v1
comparison_range_check_w2__refactor__whole_output_cone__cand_0004,comparison_range_check_w2__refactor__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000052,,semantic_formal_validation_v1
comparison_range_check_w2__refactor__whole_output_cone__cand_0005,comparison_range_check_w2__refactor__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000057,,semantic_formal_validation_v1
comparison_range_check_w2__refactor__whole_output_cone__cand_0006,comparison_range_check_w2__refactor__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000052,,semantic_formal_validation_v1
comparison_range_check_w2__refactor__whole_output_cone__cand_0007,comparison_range_check_w2__refactor__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000051,,semantic_formal_validation_v1
comparison_range_check_w2__refactor__whole_output_cone__cand_0023,comparison_range_check_w2__refactor__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000054,,semantic_formal_validation_v1
comparison_range_check_w2__refactor__whole_output_cone__cand_0026,comparison_range_check_w2__refactor__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000052,,semantic_formal_validation_v1
comparison_range_check_w2__refactor__whole_output_cone__cand_0028,comparison_range_check_w2__refactor__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000052,,semantic_formal_validation_v1
comparison_range_check_w2__refactor__whole_output_cone__cand_0029,comparison_range_check_w2__refactor__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000052,,semantic_formal_validation_v1
comparison_range_check_w2__refactor__whole_output_cone__cand_0008,comparison_range_check_w2__refactor__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000052,,semantic_formal_validation_v1
comparison_range_check_w2__refactor__whole_output_cone__cand_0009,comparison_range_check_w2__refactor__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000052,,semantic_formal_validation_v1
comparison_range_check_w2__resub__whole_output_cone__cand_0002,comparison_range_check_w2__resub__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000063,,semantic_formal_validation_v1
comparison_range_check_w2__resub__whole_output_cone__cand_0003,comparison_range_check_w2__resub__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000051,,semantic_formal_validation_v1
comparison_range_check_w2__resub__whole_output_cone__cand_0004,comparison_range_check_w2__resub__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000052,,semantic_formal_validation_v1
comparison_range_check_w2__resub__whole_output_cone__cand_0005,comparison_range_check_w2__resub__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000052,,semantic_formal_validation_v1
comparison_range_check_w2__resub__whole_output_cone__cand_0006,comparison_range_check_w2__resub__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000052,,semantic_formal_validation_v1
comparison_range_check_w2__resub__whole_output_cone__cand_0007,comparison_range_check_w2__resub__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000053,,semantic_formal_validation_v1
comparison_range_check_w2__resub__whole_output_cone__cand_0023,comparison_range_check_w2__resub__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000065,,semantic_formal_validation_v1
comparison_range_check_w2__resub__whole_output_cone__cand_0026,comparison_range_check_w2__resub__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000063,,semantic_formal_validation_v1
comparison_range_check_w2__resub__whole_output_cone__cand_0028,comparison_range_check_w2__resub__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000057,,semantic_formal_validation_v1
comparison_range_check_w2__resub__whole_output_cone__cand_0029,comparison_range_check_w2__resub__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000052,,semantic_formal_validation_v1
