region_id,case_id,optimization,source_type,candidate_family,family_score,feature_contributions,rank,ground_truth_family,ground_truth_rank
comparison_unsigned_le_w2__resyn__whole_output_cone,comparison_unsigned_le_w2,resyn,whole_output_cone,arithmetic_multiply,0.725000,"{""broad_dependency"":0.35,""low_diagonal"":0.11249999999999999,""multi_output"":0.0,""multiplier_geometry"":0.26249999999999996}",2,comparison,1
comparison_unsigned_le_w2__resyn__whole_output_cone,comparison_unsigned_le_w2,resyn,whole_output_cone,arithmetic_affine_or_mac,0.531250,"{""broad_dependency"":0.25,""carry_progression"":0.03125,""moderate_bandwidth"":0.125,""multi_input"":0.125}",3,comparison,1
comparison_unsigned_le_w2__resyn__whole_output_cone,comparison_unsigned_le_w2,resyn,whole_output_cone,control_mux,0.400000,"{""control_signal"":0.0,""multi_output"":0.0,""output_bus"":0.2,""regular_rows"":0.2}",4,comparison,1
comparison_unsigned_le_w2__resyn__whole_output_cone,comparison_unsigned_le_w2,resyn,whole_output_cone,bit_manipulation,0.337500,"{""diagonal_or_shift"":0.0625,""locality"":0.0,""regularity"":0.2,""sparse_or_permutation"":0.075}",5,comparison,1
comparison_unsigned_le_w2__resyn__whole_output_cone,comparison_unsigned_le_w2,resyn,whole_output_cone,boolean_bitwise,0.337500,"{""diagonal"":0.1375,""locality"":0.0,""regularity"":0.2}",6,comparison,1
comparison_unsigned_le_w2__resyn__whole_output_cone,comparison_unsigned_le_w2,resyn,whole_output_cone,arithmetic_add_sub,0.228750,"{""carry_progression"":0.05625,""lower_triangularity"":0.0625,""moderate_density"":0.11000000000000001,""multi_output"":0.0}",7,comparison,1
comparison_unsigned_le_w2__resyn__whole_output_cone,comparison_unsigned_le_w2,resyn,whole_output_cone,unknown,0.050000,"{""fallback"":0.05}",8,comparison,1
comparison_unsigned_le_w2__rewrite__whole_output_cone,comparison_unsigned_le_w2,rewrite,whole_output_cone,comparison,1.000000,"{""high_bit_priority"":0.2,""high_density"":0.25,""single_output"":0.55}",1,comparison,1
comparison_unsigned_le_w2__rewrite__whole_output_cone,comparison_unsigned_le_w2,rewrite,whole_output_cone,arithmetic_multiply,0.725000,"{""broad_dependency"":0.35,""low_diagonal"":0.11249999999999999,""multi_output"":0.0,""multiplier_geometry"":0.26249999999999996}",2,comparison,1
comparison_unsigned_le_w2__rewrite__whole_output_cone,comparison_unsigned_le_w2,rewrite,whole_output_cone,arithmetic_affine_or_mac,0.531250,"{""broad_dependency"":0.25,""carry_progression"":0.03125,""moderate_bandwidth"":0.125,""multi_input"":0.125}",3,comparison,1
comparison_unsigned_le_w2__rewrite__whole_output_cone,comparison_unsigned_le_w2,rewrite,whole_output_cone,control_mux,0.400000,"{""control_signal"":0.0,""multi_output"":0.0,""output_bus"":0.2,""regular_rows"":0.2}",4,comparison,1
comparison_unsigned_le_w2__rewrite__whole_output_cone,comparison_unsigned_le_w2,rewrite,whole_output_cone,bit_manipulation,0.337500,"{""diagonal_or_shift"":0.0625,""locality"":0.0,""regularity"":0.2,""sparse_or_permutation"":0.075}",5,comparison,1
comparison_unsigned_le_w2__rewrite__whole_output_cone,comparison_unsigned_le_w2,rewrite,whole_output_cone,boolean_bitwise,0.337500,"{""diagonal"":0.1375,""locality"":0.0,""regularity"":0.2}",6,comparison,1
comparison_unsigned_le_w2__rewrite__whole_output_cone,comparison_unsigned_le_w2,rewrite,whole_output_cone,arithmetic_add_sub,0.228750,"{""carry_progression"":0.05625,""lower_triangularity"":0.0625,""moderate_density"":0.11000000000000001,""multi_output"":0.0}",7,comparison,1
comparison_unsigned_le_w2__rewrite__whole_output_cone,comparison_unsigned_le_w2,rewrite,whole_output_cone,unknown,0.050000,"{""fallback"":0.05}",8,comparison,1
comparison_unsigned_le_w3__identity__ground_truth_region,comparison_unsigned_le_w3,identity,ground_truth_region,comparison,1.000000,"{""high_bit_priority"":0.2,""high_density"":0.25,""single_output"":0.55}",1,comparison,1
comparison_unsigned_le_w3__identity__ground_truth_region,comparison_unsigned_le_w3,identity,ground_truth_region,arithmetic_multiply,0.766666,"{""broad_dependency"":0.35,""low_diagonal"":0.12499995,""multi_output"":0.0,""multiplier_geometry"":0.29166654999999997}",2,comparison,1
comparison_unsigned_le_w3__identity__ground_truth_region,comparison_unsigned_le_w3,identity,ground_truth_region,arithmetic_affine_or_mac,0.583333,"{""broad_dependency"":0.25,""carry_progression"":0.02083325,""moderate_bandwidth"":0.125,""multi_input"":0.1875}",3,comparison,1
comparison_unsigned_le_w3__identity__ground_truth_region,comparison_unsigned_le_w3,identity,ground_truth_region,control_mux,0.400000,"{""control_signal"":0.0,""multi_output"":0.0,""output_bus"":0.2,""regular_rows"":0.2}",4,comparison,1
comparison_unsigned_le_w3__identity__ground_truth_region,comparison_unsigned_le_w3,identity,ground_truth_region,bit_manipulation,0.316667,"{""diagonal_or_shift"":0.04166675,""locality"":0.0,""regularity"":0.2,""sparse_or_permutation"":0.075}",5,comparison,1
comparison_unsigned_le_w3__identity__ground_truth_region,comparison_unsigned_le_w3,identity,ground_truth_region,boolean_bitwise,0.291667,"{""diagonal"":0.09166685000000001,""locality"":0.0,""regularity"":0.2}",6,comparison,1
comparison_unsigned_le_w3__identity__ground_truth_region,comparison_unsigned_le_w3,identity,ground_truth_region,arithmetic_add_sub,0.189167,"{""carry_progression"":0.03749985,""lower_triangularity"":0.04166675,""moderate_density"":0.11000000000000001,""multi_output"":0.0}",7,comparison,1
comparison_unsigned_le_w3__identity__ground_truth_region,comparison_unsigned_le_w3,identity,ground_truth_region,unknown,0.050000,"{""fallback"":0.05}",8,comparison,1
comparison_unsigned_le_w3__identity__whole_output_cone,comparison_unsigned_le_w3,identity,whole_output_cone,comparison,1.000000,"{""high_bit_priority"":0.2,""high_density"":0.25,""single_output"":0.55}",1,comparison,1
comparison_unsigned_le_w3__identity__whole_output_cone,comparison_unsigned_le_w3,identity,whole_output_cone,arithmetic_multiply,0.766666,"{""broad_dependency"":0.35,""low_diagonal"":0.12499995,""multi_output"":0.0,""multiplier_geometry"":0.29166654999999997}",2,comparison,1
comparison_unsigned_le_w3__identity__whole_output_cone,comparison_unsigned_le_w3,identity,whole_output_cone,arithmetic_affine_or_mac,0.583333,"{""broad_dependency"":0.25,""carry_progression"":0.02083325,""moderate_bandwidth"":0.125,""multi_input"":0.1875}",3,comparison,1
comparison_unsigned_le_w3__identity__whole_output_cone,comparison_unsigned_le_w3,identity,whole_output_cone,control_mux,0.400000,"{""control_signal"":0.0,""multi_output"":0.0,""output_bus"":0.2,""regular_rows"":0.2}",4,comparison,1
comparison_unsigned_le_w3__identity__whole_output_cone,comparison_unsigned_le_w3,identity,whole_output_cone,bit_manipulation,0.316667,"{""diagonal_or_shift"":0.04166675,""locality"":0.0,""regularity"":0.2,""sparse_or_permutation"":0.075}",5,comparison,1
comparison_unsigned_le_w3__identity__whole_output_cone,comparison_unsigned_le_w3,identity,whole_output_cone,boolean_bitwise,0.291667,"{""diagonal"":0.09166685000000001,""locality"":0.0,""regularity"":0.2}",6,comparison,1
comparison_unsigned_le_w3__identity__whole_output_cone,comparison_unsigned_le_w3,identity,whole_output_cone,arithmetic_add_sub,0.189167,"{""carry_progression"":0.03749985,""lower_triangularity"":0.04166675,""moderate_density"":0.11000000000000001,""multi_output"":0.0}",7,comparison,1
comparison_unsigned_le_w3__identity__whole_output_cone,comparison_unsigned_le_w3,identity,whole_output_cone,unknown,0.050000,"{""fallback"":0.05}",8,comparison,1
comparison_unsigned_le_w4__identity__ground_truth_region,comparison_unsigned_le_w4,identity,ground_truth_region,comparison,1.000000,"{""high_bit_priority"":0.2,""high_density"":0.25,""single_output"":0.55}",1,comparison,1
comparison_unsigned_le_w4__identity__ground_truth_region,comparison_unsigned_le_w4,identity,ground_truth_region,arithmetic_multiply,0.787500,"{""broad_dependency"":0.35,""low_diagonal"":0.13125,""multi_output"":0.0,""multiplier_geometry"":0.30624999999999997}",2,comparison,1
comparison_unsigned_le_w4__identity__ground_truth_region,comparison_unsigned_le_w4,identity,ground_truth_region,arithmetic_affine_or_mac,0.640625,"{""broad_dependency"":0.25,""carry_progression"":0.015625,""moderate_bandwidth"":0.125,""multi_input"":0.25}",3,comparison,1
comparison_unsigned_le_w4__identity__ground_truth_region,comparison_unsigned_le_w4,identity,ground_truth_region,control_mux,0.400000,"{""control_signal"":0.0,""multi_output"":0.0,""output_bus"":0.2,""regular_rows"":0.2}",4,comparison,1
comparison_unsigned_le_w4__identity__ground_truth_region,comparison_unsigned_le_w4,identity,ground_truth_region,bit_manipulation,0.306250,"{""diagonal_or_shift"":0.03125,""locality"":0.0,""regularity"":0.2,""sparse_or_permutation"":0.075}",5,comparison,1
comparison_unsigned_le_w4__identity__ground_truth_region,comparison_unsigned_le_w4,identity,ground_truth_region,boolean_bitwise,0.268750,"{""diagonal"":0.06875,""locality"":0.0,""regularity"":0.2}",6,comparison,1
comparison_unsigned_le_w4__identity__ground_truth_region,comparison_unsigned_le_w4,identity,ground_truth_region,arithmetic_add_sub,0.169375,"{""carry_progression"":0.028125,""lower_triangularity"":0.03125,""moderate_density"":0.11000000000000001,""multi_output"":0.0}",7,comparison,1
comparison_unsigned_le_w4__identity__ground_truth_region,comparison_unsigned_le_w4,identity,ground_truth_region,unknown,0.050000,"{""fallback"":0.05}",8,comparison,1
comparison_unsigned_le_w4__identity__whole_output_cone,comparison_unsigned_le_w4,identity,whole_output_cone,comparison,1.000000,"{""high_bit_priority"":0.2,""high_density"":0.25,""single_output"":0.55}",1,comparison,1
comparison_unsigned_le_w4__identity__whole_output_cone,comparison_unsigned_le_w4,identity,whole_output_cone,arithmetic_multiply,0.787500,"{""broad_dependency"":0.35,""low_diagonal"":0.13125,""multi_output"":0.0,""multiplier_geometry"":0.30624999999999997}",2,comparison,1
comparison_unsigned_le_w4__identity__whole_output_cone,comparison_unsigned_le_w4,identity,whole_output_cone,arithmetic_affine_or_mac,0.640625,"{""broad_dependency"":0.25,""carry_progression"":0.015625,""moderate_bandwidth"":0.125,""multi_input"":0.25}",3,comparison,1
comparison_unsigned_le_w4__identity__whole_output_cone,comparison_unsigned_le_w4,identity,whole_output_cone,control_mux,0.400000,"{""control_signal"":0.0,""multi_output"":0.0,""output_bus"":0.2,""regular_rows"":0.2}",4,comparison,1
comparison_unsigned_le_w4__identity__whole_output_cone,comparison_unsigned_le_w4,identity,whole_output_cone,bit_manipulation,0.306250,"{""diagonal_or_shift"":0.03125,""locality"":0.0,""regularity"":0.2,""sparse_or_permutation"":0.075}",5,comparison,1
comparison_unsigned_le_w4__identity__whole_output_cone,comparison_unsigned_le_w4,identity,whole_output_cone,boolean_bitwise,0.268750,"{""diagonal"":0.06875,""locality"":0.0,""regularity"":0.2}",6,comparison,1
comparison_unsigned_le_w4__identity__whole_output_cone,comparison_unsigned_le_w4,identity,whole_output_cone,arithmetic_add_sub,0.169375,"{""carry_progression"":0.028125,""lower_triangularity"":0.03125,""moderate_density"":0.11000000000000001,""multi_output"":0.0}",7,comparison,1
comparison_unsigned_le_w4__identity__whole_output_cone,comparison_unsigned_le_w4,identity,whole_output_cone,unknown,0.050000,"{""fallback"":0.05}",8,comparison,1
comparison_unsigned_lt_w2__balance__whole_output_cone,comparison_unsigned_lt_w2,balance,whole_output_cone,comparison,1.000000,"{""high_bit_priority"":0.2,""high_density"":0.25,""single_output"":0.55}",1,comparison,1
comparison_unsigned_lt_w2__balance__whole_output_cone,comparison_unsigned_lt_w2,balance,whole_output_cone,arithmetic_multiply,0.725000,"{""broad_dependency"":0.35,""low_diagonal"":0.11249999999999999,""multi_output"":0.0,""multiplier_geometry"":0.26249999999999996}",2,comparison,1
comparison_unsigned_lt_w2__balance__whole_output_cone,comparison_unsigned_lt_w2,balance,whole_output_cone,arithmetic_affine_or_mac,0.531250,"{""broad_dependency"":0.25,""carry_progression"":0.03125,""moderate_bandwidth"":0.125,""multi_input"":0.125}",3,comparison,1
comparison_unsigned_lt_w2__balance__whole_output_cone,comparison_unsigned_lt_w2,balance,whole_output_cone,control_mux,0.400000,"{""control_signal"":0.0,""multi_output"":0.0,""output_bus"":0.2,""regular_rows"":0.2}",4,comparison,1
comparison_unsigned_lt_w2__balance__whole_output_cone,comparison_unsigned_lt_w2,balance,whole_output_cone,bit_manipulation,0.337500,"{""diagonal_or_shift"":0.0625,""locality"":0.0,""regularity"":0.2,""sparse_or_permutation"":0.075}",5,comparison,1
comparison_unsigned_lt_w2__balance__whole_output_cone,comparison_unsigned_lt_w2,balance,whole_output_cone,boolean_bitwise,0.337500,"{""diagonal"":0.1375,""locality"":0.0,""regularity"":0.2}",6,comparison,1
comparison_unsigned_lt_w2__balance__whole_output_cone,comparison_unsigned_lt_w2,balance,whole_output_cone,arithmetic_add_sub,0.228750,"{""carry_progression"":0.05625,""lower_triangularity"":0.0625,""moderate_density"":0.11000000000000001,""multi_output"":0.0}",7,comparison,1
comparison_unsigned_lt_w2__balance__whole_output_cone,comparison_unsigned_lt_w2,balance,whole_output_cone,unknown,0.050000,"{""fallback"":0.05}",8,comparison,1
comparison_unsigned_lt_w2__compress2rs__whole_output_cone,comparison_unsigned_lt_w2,compress2rs,whole_output_cone,comparison,1.000000,"{""high_bit_priority"":0.2,""high_density"":0.25,""single_output"":0.55}",1,comparison,1
comparison_unsigned_lt_w2__compress2rs__whole_output_cone,comparison_unsigned_lt_w2,compress2rs,whole_output_cone,arithmetic_multiply,0.725000,"{""broad_dependency"":0.35,""low_diagonal"":0.11249999999999999,""multi_output"":0.0,""multiplier_geometry"":0.26249999999999996}",2,comparison,1
comparison_unsigned_lt_w2__compress2rs__whole_output_cone,comparison_unsigned_lt_w2,compress2rs,whole_output_cone,arithmetic_affine_or_mac,0.531250,"{""broad_dependency"":0.25,""carry_progression"":0.03125,""moderate_bandwidth"":0.125,""multi_input"":0.125}",3,comparison,1
comparison_unsigned_lt_w2__compress2rs__whole_output_cone,comparison_unsigned_lt_w2,compress2rs,whole_output_cone,control_mux,0.400000,"{""control_signal"":0.0,""multi_output"":0.0,""output_bus"":0.2,""regular_rows"":0.2}",4,comparison,1
comparison_unsigned_lt_w2__compress2rs__whole_output_cone,comparison_unsigned_lt_w2,compress2rs,whole_output_cone,bit_manipulation,0.337500,"{""diagonal_or_shift"":0.0625,""locality"":0.0,""regularity"":0.2,""sparse_or_permutation"":0.075}",5,comparison,1
comparison_unsigned_lt_w2__compress2rs__whole_output_cone,comparison_unsigned_lt_w2,compress2rs,whole_output_cone,boolean_bitwise,0.337500,"{""diagonal"":0.1375,""locality"":0.0,""regularity"":0.2}",6,comparison,1
comparison_unsigned_lt_w2__compress2rs__whole_output_cone,comparison_unsigned_lt_w2,compress2rs,whole_output_cone,arithmetic_add_sub,0.228750,"{""carry_progression"":0.05625,""lower_triangularity"":0.0625,""moderate_density"":0.11000000000000001,""multi_output"":0.0}",7,comparison,1
comparison_unsigned_lt_w2__compress2rs__whole_output_cone,comparison_unsigned_lt_w2,compress2rs,whole_output_cone,unknown,0.050000,"{""fallback"":0.05}",8,comparison,1
comparison_unsigned_lt_w2__dc2__whole_output_cone,comparison_unsigned_lt_w2,dc2,whole_output_cone,comparison,1.000000,"{""high_bit_priority"":0.2,""high_density"":0.25,""single_output"":0.55}",1,comparison,1
comparison_unsigned_lt_w2__dc2__whole_output_cone,comparison_unsigned_lt_w2,dc2,whole_output_cone,arithmetic_multiply,0.725000,"{""broad_dependency"":0.35,""low_diagonal"":0.11249999999999999,""multi_output"":0.0,""multiplier_geometry"":0.26249999999999996}",2,comparison,1
comparison_unsigned_lt_w2__dc2__whole_output_cone,comparison_unsigned_lt_w2,dc2,whole_output_cone,arithmetic_affine_or_mac,0.531250,"{""broad_dependency"":0.25,""carry_progression"":0.03125,""moderate_bandwidth"":0.125,""multi_input"":0.125}",3,comparison,1
comparison_unsigned_lt_w2__dc2__whole_output_cone,comparison_unsigned_lt_w2,dc2,whole_output_cone,control_mux,0.400000,"{""control_signal"":0.0,""multi_output"":0.0,""output_bus"":0.2,""regular_rows"":0.2}",4,comparison,1
comparison_unsigned_lt_w2__dc2__whole_output_cone,comparison_unsigned_lt_w2,dc2,whole_output_cone,bit_manipulation,0.337500,"{""diagonal_or_shift"":0.0625,""locality"":0.0,""regularity"":0.2,""sparse_or_permutation"":0.075}",5,comparison,1
comparison_unsigned_lt_w2__dc2__whole_output_cone,comparison_unsigned_lt_w2,dc2,whole_output_cone,boolean_bitwise,0.337500,"{""diagonal"":0.1375,""locality"":0.0,""regularity"":0.2}",6,comparison,1
comparison_unsigned_lt_w2__dc2__whole_output_cone,comparison_unsigned_lt_w2,dc2,whole_output_cone,arithmetic_add_sub,0.228750,"{""carry_progression"":0.05625,""lower_triangularity"":0.0625,""moderate_density"":0.11000000000000001,""multi_output"":0.0}",7,comparison,1
comparison_unsigned_lt_w2__dc2__whole_output_cone,comparison_unsigned_lt_w2,dc2,whole_output_cone,unknown,0.050000,"{""fallback"":0.05}",8,comparison,1
comparison_unsigned_lt_w2__identity__ground_truth_region,comparison_unsigned_lt_w2,identity,ground_truth_region,comparison,1.000000,"{""high_bit_priority"":0.2,""high_density"":0.25,""single_output"":0.55}",1,comparison,1
comparison_unsigned_lt_w2__identity__ground_truth_region,comparison_unsigned_lt_w2,identity,ground_truth_region,arithmetic_multiply,0.725000,"{""broad_dependency"":0.35,""low_diagonal"":0.11249999999999999,""multi_output"":0.0,""multiplier_geometry"":0.26249999999999996}",2,comparison,1
comparison_unsigned_lt_w2__identity__ground_truth_region,comparison_unsigned_lt_w2,identity,ground_truth_region,arithmetic_affine_or_mac,0.531250,"{""broad_dependency"":0.25,""carry_progression"":0.03125,""moderate_bandwidth"":0.125,""multi_input"":0.125}",3,comparison,1
comparison_unsigned_lt_w2__identity__ground_truth_region,comparison_unsigned_lt_w2,identity,ground_truth_region,control_mux,0.400000,"{""control_signal"":0.0,""multi_output"":0.0,""output_bus"":0.2,""regular_rows"":0.2}",4,comparison,1
comparison_unsigned_lt_w2__identity__ground_truth_region,comparison_unsigned_lt_w2,identity,ground_truth_region,bit_manipulation,0.337500,"{""diagonal_or_shift"":0.0625,""locality"":0.0,""regularity"":0.2,""sparse_or_permutation"":0.075}",5,comparison,1
comparison_unsigned_lt_w2__identity__ground_truth_region,comparison_unsigned_lt_w2,identity,ground_truth_region,boolean_bitwise,0.337500,"{""diagonal"":0.1375,""locality"":0.0,""regularity"":0.2}",6,comparison,1
comparison_unsigned_lt_w2__identity__ground_truth_region,comparison_unsigned_lt_w2,identity,ground_truth_region,arithmetic_add_sub,0.228750,"{""carry_progression"":0.05625,""lower_triangularity"":0.0625,""moderate_density"":0.11000000000000001,""multi_output"":0.0}",7,comparison,1
comparison_unsigned_lt_w2__identity__ground_truth_region,comparison_unsigned_lt_w2,identity,ground_truth_region,unknown,0.050000,"{""fallback"":0.05}",8,comparison,1
comparison_unsigned_lt_w2__identity__whole_output_cone,comparison_unsigned_lt_w2,identity,whole_output_cone,comparison,1.000000,"{""high_bit_priority"":0.2,""high_density"":0.25,""single_output"":0.55}",1,comparison,1
comparison_unsigned_lt_w2__identity__whole_output_cone,comparison_unsigned_lt_w2,identity,whole_output_cone,arithmetic_multiply,0.725000,"{""broad_dependency"":0.35,""low_diagonal"":0.11249999999999999,""multi_output"":0.0,""multiplier_geometry"":0.26249999999999996}",2,comparison,1
comparison_unsigned_lt_w2__identity__whole_output_cone,comparison_unsigned_lt_w2,identity,whole_output_cone,arithmetic_affine_or_mac,0.531250,"{""broad_dependency"":0.25,""carry_progression"":0.03125,""moderate_bandwidth"":0.125,""multi_input"":0.125}",3,comparison,1
comparison_unsigned_lt_w2__identity__whole_output_cone,comparison_unsigned_lt_w2,identity,whole_output_cone,control_mux,0.400000,"{""control_signal"":0.0,""multi_output"":0.0,""output_bus"":0.2,""regular_rows"":0.2}",4,comparison,1
comparison_unsigned_lt_w2__identity__whole_output_cone,comparison_unsigned_lt_w2,identity,whole_output_cone,bit_manipulation,0.337500,"{""diagonal_or_shift"":0.0625,""locality"":0.0,""regularity"":0.2,""sparse_or_permutation"":0.075}",5,comparison,1
comparison_unsigned_lt_w2__identity__whole_output_cone,comparison_unsigned_lt_w2,identity,whole_output_cone,boolean_bitwise,0.337500,"{""diagonal"":0.1375,""locality"":0.0,""regularity"":0.2}",6,comparison,1
comparison_unsigned_lt_w2__identity__whole_output_cone,comparison_unsigned_lt_w2,identity,whole_output_cone,arithmetic_add_sub,0.228750,"{""carry_progression"":0.05625,""lower_triangularity"":0.0625,""moderate_density"":0.11000000000000001,""multi_output"":0.0}",7,comparison,1
comparison_unsigned_lt_w2__identity__whole_output_cone,comparison_unsigned_lt_w2,identity,whole_output_cone,unknown,0.050000,"{""fallback"":0.05}",8,comparison,1
comparison_unsigned_lt_w2__refactor__whole_output_cone,comparison_unsigned_lt_w2,refactor,whole_output_cone,comparison,1.000000,"{""high_bit_priority"":0.2,""high_density"":0.25,""single_output"":0.55}",1,comparison,1
comparison_unsigned_lt_w2__refactor__whole_output_cone,comparison_unsigned_lt_w2,refactor,whole_output_cone,arithmetic_multiply,0.725000,"{""broad_dependency"":0.35,""low_diagonal"":0.11249999999999999,""multi_output"":0.0,""multiplier_geometry"":0.26249999999999996}",2,comparison,1
comparison_unsigned_lt_w2__refactor__whole_output_cone,comparison_unsigned_lt_w2,refactor,whole_output_cone,arithmetic_affine_or_mac,0.531250,"{""broad_dependency"":0.25,""carry_progression"":0.03125,""moderate_bandwidth"":0.125,""multi_input"":0.125}",3,comparison,1
comparison_unsigned_lt_w2__refactor__whole_output_cone,comparison_unsigned_lt_w2,refactor,whole_output_cone,control_mux,0.400000,"{""control_signal"":0.0,""multi_output"":0.0,""output_bus"":0.2,""regular_rows"":0.2}",4,comparison,1
comparison_unsigned_lt_w2__refactor__whole_output_cone,comparison_unsigned_lt_w2,refactor,whole_output_cone,bit_manipulation,0.337500,"{""diagonal_or_shift"":0.0625,""locality"":0.0,""regularity"":0.2,""sparse_or_permutation"":0.075}",5,comparison,1
comparison_unsigned_lt_w2__refactor__whole_output_cone,comparison_unsigned_lt_w2,refactor,whole_output_cone,boolean_bitwise,0.337500,"{""diagonal"":0.1375,""locality"":0.0,""regularity"":0.2}",6,comparison,1
comparison_unsigned_lt_w2__refactor__whole_output_cone,comparison_unsigned_lt_w2,refactor,whole_output_cone,arithmetic_add_sub,0.228750,"{""carry_progression"":0.05625,""lower_triangularity"":0.0625,""moderate_density"":0.11000000000000001,""multi_output"":0.0}",7,comparison,1
comparison_unsigned_lt_w2__refactor__whole_output_cone,comparison_unsigned_lt_w2,refactor,whole_output_cone,unknown,0.050000,"{""fallback"":0.05}",8,comparison,1
comparison_unsigned_lt_w2__resub__whole_output_cone,comparison_unsigned_lt_w2,resub,whole_output_cone,comparison,1.000000,"{""high_bit_priority"":0.2,""high_density"":0.25,""single_output"":0.55}",1,comparison,1
comparison_unsigned_lt_w2__resub__whole_output_cone,comparison_unsigned_lt_w2,resub,whole_output_cone,arithmetic_multiply,0.725000,"{""broad_dependency"":0.35,""low_diagonal"":0.11249999999999999,""multi_output"":0.0,""multiplier_geometry"":0.26249999999999996}",2,comparison,1
comparison_unsigned_lt_w2__resub__whole_output_cone,comparison_unsigned_lt_w2,resub,whole_output_cone,arithmetic_affine_or_mac,0.531250,"{""broad_dependency"":0.25,""carry_progression"":0.03125,""moderate_bandwidth"":0.125,""multi_input"":0.125}",3,comparison,1
comparison_unsigned_lt_w2__resub__whole_output_cone,comparison_unsigned_lt_w2,resub,whole_output_cone,control_mux,0.400000,"{""control_signal"":0.0,""multi_output"":0.0,""output_bus"":0.2,""regular_rows"":0.2}",4,comparison,1
comparison_unsigned_lt_w2__resub__whole_output_cone,comparison_unsigned_lt_w2,resub,whole_output_cone,bit_manipulation,0.337500,"{""diagonal_or_shift"":0.0625,""locality"":0.0,""regularity"":0.2,""sparse_or_permutation"":0.075}",5,comparison,1
comparison_unsigned_lt_w2__resub__whole_output_cone,comparison_unsigned_lt_w2,resub,whole_output_cone,boolean_bitwise,0.337500,"{""diagonal"":0.1375,""locality"":0.0,""regularity"":0.2}",6,comparison,1
comparison_unsigned_lt_w2__resub__whole_output_cone,comparison_unsigned_lt_w2,resub,whole_output_cone,arithmetic_add_sub,0.228750,"{""carry_progression"":0.05625,""lower_triangularity"":0.0625,""moderate_density"":0.11000000000000001,""multi_output"":0.0}",7,comparison,1
comparison_unsigned_lt_w2__resub__whole_output_cone,comparison_unsigned_lt_w2,resub,whole_output_cone,unknown,0.050000,"{""fallback"":0.05}",8,comparison,1
comparison_unsigned_lt_w2__resyn2__whole_output_cone,comparison_unsigned_lt_w2,resyn2,whole_output_cone,comparison,1.000000,"{""high_bit_priority"":0.2,""high_density"":0.25,""single_output"":0.55}",1,comparison,1
comparison_unsigned_lt_w2__resyn2__whole_output_cone,comparison_unsigned_lt_w2,resyn2,whole_output_cone,arithmetic_multiply,0.725000,"{""broad_dependency"":0.35,""low_diagonal"":0.11249999999999999,""multi_output"":0.0,""multiplier_geometry"":0.26249999999999996}",2,comparison,1
comparison_unsigned_lt_w2__resyn2__whole_output_cone,comparison_unsigned_lt_w2,resyn2,whole_output_cone,arithmetic_affine_or_mac,0.531250,"{""broad_dependency"":0.25,""carry_progression"":0.03125,""moderate_bandwidth"":0.125,""multi_input"":0.125}",3,comparison,1
comparison_unsigned_lt_w2__resyn2__whole_output_cone,comparison_unsigned_lt_w2,resyn2,whole_output_cone,control_mux,0.400000,"{""control_signal"":0.0,""multi_output"":0.0,""output_bus"":0.2,""regular_rows"":0.2}",4,comparison,1
comparison_unsigned_lt_w2__resyn2__whole_output_cone,comparison_unsigned_lt_w2,resyn2,whole_output_cone,bit_manipulation,0.337500,"{""diagonal_or_shift"":0.0625,""locality"":0.0,""regularity"":0.2,""sparse_or_permutation"":0.075}",5,comparison,1
comparison_unsigned_lt_w2__resyn2__whole_output_cone,comparison_unsigned_lt_w2,resyn2,whole_output_cone,boolean_bitwise,0.337500,"{""diagonal"":0.1375,""locality"":0.0,""regularity"":0.2}",6,comparison,1
comparison_unsigned_lt_w2__resyn2__whole_output_cone,comparison_unsigned_lt_w2,resyn2,whole_output_cone,arithmetic_add_sub,0.228750,"{""carry_progression"":0.05625,""lower_triangularity"":0.0625,""moderate_density"":0.11000000000000001,""multi_output"":0.0}",7,comparison,1
comparison_unsigned_lt_w2__resyn2__whole_output_cone,comparison_unsigned_lt_w2,resyn2,whole_output_cone,unknown,0.050000,"{""fallback"":0.05}",8,comparison,1
comparison_unsigned_lt_w2__resyn__whole_output_cone,comparison_unsigned_lt_w2,resyn,whole_output_cone,comparison,1.000000,"{""high_bit_priority"":0.2,""high_density"":0.25,""single_output"":0.55}",1,comparison,1
comparison_unsigned_lt_w2__resyn__whole_output_cone,comparison_unsigned_lt_w2,resyn,whole_output_cone,arithmetic_multiply,0.725000,"{""broad_dependency"":0.35,""low_diagonal"":0.11249999999999999,""multi_output"":0.0,""multiplier_geometry"":0.26249999999999996}",2,comparison,1
comparison_unsigned_lt_w2__resyn__whole_output_cone,comparison_unsigned_lt_w2,resyn,whole_output_cone,arithmetic_affine_or_mac,0.531250,"{""broad_dependency"":0.25,""carry_progression"":0.03125,""moderate_bandwidth"":0.125,""multi_input"":0.125}",3,comparison,1
comparison_unsigned_lt_w2__resyn__whole_output_cone,comparison_unsigned_lt_w2,resyn,whole_output_cone,control_mux,0.400000,"{""control_signal"":0.0,""multi_output"":0.0,""output_bus"":0.2,""regular_rows"":0.2}",4,comparison,1
comparison_unsigned_lt_w2__resyn__whole_output_cone,comparison_unsigned_lt_w2,resyn,whole_output_cone,bit_manipulation,0.337500,"{""diagonal_or_shift"":0.0625,""locality"":0.0,""regularity"":0.2,""sparse_or_permutation"":0.075}",5,comparison,1
