region_id,case_id,optimization,source_type,direction,bus_hypothesis_id,ground_truth_bus_name,exact_ordered_bus_match,unordered_bus_membership_match,reversed_order_match,partial_match,ordering_method,ordering_score,ordering_ambiguity
comparison_range_check_w4__balance__whole_output_cone,comparison_range_check_w4,balance,whole_output_cone,input,comparison_range_check_w4__balance__whole_output_cone__inf__input__a,a,true,true,false,true,name_index,1.000000,0
comparison_range_check_w4__balance__whole_output_cone,comparison_range_check_w4,balance,whole_output_cone,output,comparison_range_check_w4__balance__whole_output_cone__inf__output__y,y,true,true,true,true,name_index,0.500000,0
comparison_range_check_w4__compress2rs__whole_output_cone,comparison_range_check_w4,compress2rs,whole_output_cone,input,comparison_range_check_w4__compress2rs__whole_output_cone__inf__input__a,a,true,true,false,true,name_index,1.000000,0
comparison_range_check_w4__compress2rs__whole_output_cone,comparison_range_check_w4,compress2rs,whole_output_cone,output,comparison_range_check_w4__compress2rs__whole_output_cone__inf__output__y,y,true,true,true,true,name_index,0.500000,0
comparison_range_check_w4__dc2__whole_output_cone,comparison_range_check_w4,dc2,whole_output_cone,input,comparison_range_check_w4__dc2__whole_output_cone__inf__input__a,a,true,true,false,true,name_index,1.000000,0
comparison_range_check_w4__dc2__whole_output_cone,comparison_range_check_w4,dc2,whole_output_cone,output,comparison_range_check_w4__dc2__whole_output_cone__inf__output__y,y,true,true,true,true,name_index,0.500000,0
comparison_range_check_w4__identity__ground_truth_region,comparison_range_check_w4,identity,ground_truth_region,input,comparison_range_check_w4__identity__ground_truth_region__inf__input__a,a,true,true,false,true,name_index,1.000000,0
comparison_range_check_w4__identity__ground_truth_region,comparison_range_check_w4,identity,ground_truth_region,output,comparison_range_check_w4__identity__ground_truth_region__inf__output__y,y,true,true,true,true,name_index,0.500000,0
comparison_range_check_w4__identity__whole_output_cone,comparison_range_check_w4,identity,whole_output_cone,input,comparison_range_check_w4__identity__whole_output_cone__inf__input__a,a,true,true,false,true,name_index,1.000000,0
comparison_range_check_w4__identity__whole_output_cone,comparison_range_check_w4,identity,whole_output_cone,output,comparison_range_check_w4__identity__whole_output_cone__inf__output__y,y,true,true,true,true,name_index,0.500000,0
comparison_range_check_w4__refactor__whole_output_cone,comparison_range_check_w4,refactor,whole_output_cone,input,comparison_range_check_w4__refactor__whole_output_cone__inf__input__a,a,true,true,false,true,name_index,1.000000,0
comparison_range_check_w4__refactor__whole_output_cone,comparison_range_check_w4,refactor,whole_output_cone,output,comparison_range_check_w4__refactor__whole_output_cone__inf__output__y,y,true,true,true,true,name_index,0.500000,0
comparison_range_check_w4__resub__whole_output_cone,comparison_range_check_w4,resub,whole_output_cone,input,comparison_range_check_w4__resub__whole_output_cone__inf__input__a,a,true,true,false,true,name_index,1.000000,0
comparison_range_check_w4__resub__whole_output_cone,comparison_range_check_w4,resub,whole_output_cone,output,comparison_range_check_w4__resub__whole_output_cone__inf__output__y,y,true,true,true,true,name_index,0.500000,0
comparison_range_check_w4__resyn__whole_output_cone,comparison_range_check_w4,resyn,whole_output_cone,input,comparison_range_check_w4__resyn__whole_output_cone__inf__input__a,a,true,true,false,true,name_index,1.000000,0
comparison_range_check_w4__resyn__whole_output_cone,comparison_range_check_w4,resyn,whole_output_cone,output,comparison_range_check_w4__resyn__whole_output_cone__inf__output__y,y,true,true,true,true,name_index,0.500000,0
comparison_range_check_w4__resyn2__whole_output_cone,comparison_range_check_w4,resyn2,whole_output_cone,input,comparison_range_check_w4__resyn2__whole_output_cone__inf__input__a,a,true,true,false,true,name_index,1.000000,0
comparison_range_check_w4__resyn2__whole_output_cone,comparison_range_check_w4,resyn2,whole_output_cone,output,comparison_range_check_w4__resyn2__whole_output_cone__inf__output__y,y,true,true,true,true,name_index,0.500000,0
comparison_range_check_w4__rewrite__whole_output_cone,comparison_range_check_w4,rewrite,whole_output_cone,input,comparison_range_check_w4__rewrite__whole_output_cone__inf__input__a,a,true,true,false,true,name_index,1.000000,0
comparison_range_check_w4__rewrite__whole_output_cone,comparison_range_check_w4,rewrite,whole_output_cone,output,comparison_range_check_w4__rewrite__whole_output_cone__inf__output__y,y,true,true,true,true,name_index,0.500000,0
comparison_range_check_w6__identity__ground_truth_region,comparison_range_check_w6,identity,ground_truth_region,input,comparison_range_check_w6__identity__ground_truth_region__inf__input__a,a,true,true,false,true,name_index,1.000000,0
comparison_range_check_w6__identity__ground_truth_region,comparison_range_check_w6,identity,ground_truth_region,output,comparison_range_check_w6__identity__ground_truth_region__inf__output__y,y,true,true,true,true,name_index,0.500000,0
comparison_range_check_w6__identity__whole_output_cone,comparison_range_check_w6,identity,whole_output_cone,input,comparison_range_check_w6__identity__whole_output_cone__inf__input__a,a,true,true,false,true,name_index,1.000000,0
comparison_range_check_w6__identity__whole_output_cone,comparison_range_check_w6,identity,whole_output_cone,output,comparison_range_check_w6__identity__whole_output_cone__inf__output__y,y,true,true,true,true,name_index,0.500000,0
comparison_range_check_w8__identity__ground_truth_region,comparison_range_check_w8,identity,ground_truth_region,input,comparison_range_check_w8__identity__ground_truth_region__inf__input__a,a,true,true,false,true,name_index,1.000000,0
comparison_range_check_w8__identity__ground_truth_region,comparison_range_check_w8,identity,ground_truth_region,output,comparison_range_check_w8__identity__ground_truth_region__inf__output__y,y,true,true,true,true,name_index,0.500000,0
comparison_range_check_w8__identity__whole_output_cone,comparison_range_check_w8,identity,whole_output_cone,input,comparison_range_check_w8__identity__whole_output_cone__inf__input__a,a,true,true,false,true,name_index,1.000000,0
comparison_range_check_w8__identity__whole_output_cone,comparison_range_check_w8,identity,whole_output_cone,output,comparison_range_check_w8__identity__whole_output_cone__inf__output__y,y,true,true,true,true,name_index,0.500000,0
comparison_signed_lt_w2__balance__whole_output_cone,comparison_signed_lt_w2,balance,whole_output_cone,input,comparison_signed_lt_w2__balance__whole_output_cone__inf__input__a,a,true,true,false,true,name_index,1.000000,0
comparison_signed_lt_w2__balance__whole_output_cone,comparison_signed_lt_w2,balance,whole_output_cone,input,comparison_signed_lt_w2__balance__whole_output_cone__inf__input__b,b,true,true,false,true,name_index,1.000000,0
comparison_signed_lt_w2__balance__whole_output_cone,comparison_signed_lt_w2,balance,whole_output_cone,output,comparison_signed_lt_w2__balance__whole_output_cone__inf__output__y,y,true,true,true,true,name_index,0.500000,0
comparison_signed_lt_w2__compress2rs__whole_output_cone,comparison_signed_lt_w2,compress2rs,whole_output_cone,input,comparison_signed_lt_w2__compress2rs__whole_output_cone__inf__input__a,a,true,true,false,true,name_index,1.000000,0
comparison_signed_lt_w2__compress2rs__whole_output_cone,comparison_signed_lt_w2,compress2rs,whole_output_cone,input,comparison_signed_lt_w2__compress2rs__whole_output_cone__inf__input__b,b,true,true,false,true,name_index,1.000000,0
comparison_signed_lt_w2__compress2rs__whole_output_cone,comparison_signed_lt_w2,compress2rs,whole_output_cone,output,comparison_signed_lt_w2__compress2rs__whole_output_cone__inf__output__y,y,true,true,true,true,name_index,0.500000,0
comparison_signed_lt_w2__dc2__whole_output_cone,comparison_signed_lt_w2,dc2,whole_output_cone,input,comparison_signed_lt_w2__dc2__whole_output_cone__inf__input__a,a,true,true,false,true,name_index,1.000000,0
comparison_signed_lt_w2__dc2__whole_output_cone,comparison_signed_lt_w2,dc2,whole_output_cone,input,comparison_signed_lt_w2__dc2__whole_output_cone__inf__input__b,b,true,true,false,true,name_index,1.000000,0
comparison_signed_lt_w2__dc2__whole_output_cone,comparison_signed_lt_w2,dc2,whole_output_cone,output,comparison_signed_lt_w2__dc2__whole_output_cone__inf__output__y,y,true,true,true,true,name_index,0.500000,0
comparison_signed_lt_w2__identity__ground_truth_region,comparison_signed_lt_w2,identity,ground_truth_region,input,comparison_signed_lt_w2__identity__ground_truth_region__inf__input__a,a,true,true,false,true,name_index,1.000000,0
comparison_signed_lt_w2__identity__ground_truth_region,comparison_signed_lt_w2,identity,ground_truth_region,input,comparison_signed_lt_w2__identity__ground_truth_region__inf__input__b,b,true,true,false,true,name_index,1.000000,0
comparison_signed_lt_w2__identity__ground_truth_region,comparison_signed_lt_w2,identity,ground_truth_region,output,comparison_signed_lt_w2__identity__ground_truth_region__inf__output__y,y,true,true,true,true,name_index,0.500000,0
comparison_signed_lt_w2__identity__whole_output_cone,comparison_signed_lt_w2,identity,whole_output_cone,input,comparison_signed_lt_w2__identity__whole_output_cone__inf__input__a,a,true,true,false,true,name_index,1.000000,0
comparison_signed_lt_w2__identity__whole_output_cone,comparison_signed_lt_w2,identity,whole_output_cone,input,comparison_signed_lt_w2__identity__whole_output_cone__inf__input__b,b,true,true,false,true,name_index,1.000000,0
comparison_signed_lt_w2__identity__whole_output_cone,comparison_signed_lt_w2,identity,whole_output_cone,output,comparison_signed_lt_w2__identity__whole_output_cone__inf__output__y,y,true,true,true,true,name_index,0.500000,0
comparison_signed_lt_w2__refactor__whole_output_cone,comparison_signed_lt_w2,refactor,whole_output_cone,input,comparison_signed_lt_w2__refactor__whole_output_cone__inf__input__a,a,true,true,false,true,name_index,1.000000,0
comparison_signed_lt_w2__refactor__whole_output_cone,comparison_signed_lt_w2,refactor,whole_output_cone,input,comparison_signed_lt_w2__refactor__whole_output_cone__inf__input__b,b,true,true,false,true,name_index,1.000000,0
comparison_signed_lt_w2__refactor__whole_output_cone,comparison_signed_lt_w2,refactor,whole_output_cone,output,comparison_signed_lt_w2__refactor__whole_output_cone__inf__output__y,y,true,true,true,true,name_index,0.500000,0
comparison_signed_lt_w2__resub__whole_output_cone,comparison_signed_lt_w2,resub,whole_output_cone,input,comparison_signed_lt_w2__resub__whole_output_cone__inf__input__a,a,true,true,false,true,name_index,1.000000,0
comparison_signed_lt_w2__resub__whole_output_cone,comparison_signed_lt_w2,resub,whole_output_cone,input,comparison_signed_lt_w2__resub__whole_output_cone__inf__input__b,b,true,true,false,true,name_index,1.000000,0
comparison_signed_lt_w2__resub__whole_output_cone,comparison_signed_lt_w2,resub,whole_output_cone,output,comparison_signed_lt_w2__resub__whole_output_cone__inf__output__y,y,true,true,true,true,name_index,0.500000,0
comparison_signed_lt_w2__resyn__whole_output_cone,comparison_signed_lt_w2,resyn,whole_output_cone,input,comparison_signed_lt_w2__resyn__whole_output_cone__inf__input__a,a,true,true,false,true,name_index,1.000000,0
comparison_signed_lt_w2__resyn__whole_output_cone,comparison_signed_lt_w2,resyn,whole_output_cone,input,comparison_signed_lt_w2__resyn__whole_output_cone__inf__input__b,b,true,true,false,true,name_index,1.000000,0
comparison_signed_lt_w2__resyn__whole_output_cone,comparison_signed_lt_w2,resyn,whole_output_cone,output,comparison_signed_lt_w2__resyn__whole_output_cone__inf__output__y,y,true,true,true,true,name_index,0.500000,0
comparison_signed_lt_w2__resyn2__whole_output_cone,comparison_signed_lt_w2,resyn2,whole_output_cone,input,comparison_signed_lt_w2__resyn2__whole_output_cone__inf__input__a,a,true,true,false,true,name_index,1.000000,0
comparison_signed_lt_w2__resyn2__whole_output_cone,comparison_signed_lt_w2,resyn2,whole_output_cone,input,comparison_signed_lt_w2__resyn2__whole_output_cone__inf__input__b,b,true,true,false,true,name_index,1.000000,0
comparison_signed_lt_w2__resyn2__whole_output_cone,comparison_signed_lt_w2,resyn2,whole_output_cone,output,comparison_signed_lt_w2__resyn2__whole_output_cone__inf__output__y,y,true,true,true,true,name_index,0.500000,0
comparison_signed_lt_w2__rewrite__whole_output_cone,comparison_signed_lt_w2,rewrite,whole_output_cone,input,comparison_signed_lt_w2__rewrite__whole_output_cone__inf__input__a,a,true,true,false,true,name_index,1.000000,0
comparison_signed_lt_w2__rewrite__whole_output_cone,comparison_signed_lt_w2,rewrite,whole_output_cone,input,comparison_signed_lt_w2__rewrite__whole_output_cone__inf__input__b,b,true,true,false,true,name_index,1.000000,0
comparison_signed_lt_w2__rewrite__whole_output_cone,comparison_signed_lt_w2,rewrite,whole_output_cone,output,comparison_signed_lt_w2__rewrite__whole_output_cone__inf__output__y,y,true,true,true,true,name_index,0.500000,0
comparison_signed_lt_w3__identity__ground_truth_region,comparison_signed_lt_w3,identity,ground_truth_region,input,comparison_signed_lt_w3__identity__ground_truth_region__inf__input__a,a,true,true,false,true,name_index,1.000000,0
comparison_signed_lt_w3__identity__ground_truth_region,comparison_signed_lt_w3,identity,ground_truth_region,input,comparison_signed_lt_w3__identity__ground_truth_region__inf__input__b,b,true,true,false,true,name_index,1.000000,0
comparison_signed_lt_w3__identity__ground_truth_region,comparison_signed_lt_w3,identity,ground_truth_region,output,comparison_signed_lt_w3__identity__ground_truth_region__inf__output__y,y,true,true,true,true,name_index,0.500000,0
comparison_signed_lt_w3__identity__whole_output_cone,comparison_signed_lt_w3,identity,whole_output_cone,input,comparison_signed_lt_w3__identity__whole_output_cone__inf__input__a,a,true,true,false,true,name_index,1.000000,0
comparison_signed_lt_w3__identity__whole_output_cone,comparison_signed_lt_w3,identity,whole_output_cone,input,comparison_signed_lt_w3__identity__whole_output_cone__inf__input__b,b,true,true,false,true,name_index,1.000000,0
comparison_signed_lt_w3__identity__whole_output_cone,comparison_signed_lt_w3,identity,whole_output_cone,output,comparison_signed_lt_w3__identity__whole_output_cone__inf__output__y,y,true,true,true,true,name_index,0.500000,0
comparison_signed_lt_w4__identity__ground_truth_region,comparison_signed_lt_w4,identity,ground_truth_region,input,comparison_signed_lt_w4__identity__ground_truth_region__inf__input__a,a,true,true,false,true,name_index,1.000000,0
comparison_signed_lt_w4__identity__ground_truth_region,comparison_signed_lt_w4,identity,ground_truth_region,input,comparison_signed_lt_w4__identity__ground_truth_region__inf__input__b,b,true,true,false,true,name_index,1.000000,0
comparison_signed_lt_w4__identity__ground_truth_region,comparison_signed_lt_w4,identity,ground_truth_region,output,comparison_signed_lt_w4__identity__ground_truth_region__inf__output__y,y,true,true,true,true,name_index,0.500000,0
comparison_signed_lt_w4__identity__whole_output_cone,comparison_signed_lt_w4,identity,whole_output_cone,input,comparison_signed_lt_w4__identity__whole_output_cone__inf__input__a,a,true,true,false,true,name_index,1.000000,0
comparison_signed_lt_w4__identity__whole_output_cone,comparison_signed_lt_w4,identity,whole_output_cone,input,comparison_signed_lt_w4__identity__whole_output_cone__inf__input__b,b,true,true,false,true,name_index,1.000000,0
comparison_signed_lt_w4__identity__whole_output_cone,comparison_signed_lt_w4,identity,whole_output_cone,output,comparison_signed_lt_w4__identity__whole_output_cone__inf__output__y,y,true,true,true,true,name_index,0.500000,0
comparison_unsigned_le_w2__balance__whole_output_cone,comparison_unsigned_le_w2,balance,whole_output_cone,input,comparison_unsigned_le_w2__balance__whole_output_cone__inf__input__a,a,true,true,false,true,name_index,1.000000,0
comparison_unsigned_le_w2__balance__whole_output_cone,comparison_unsigned_le_w2,balance,whole_output_cone,input,comparison_unsigned_le_w2__balance__whole_output_cone__inf__input__b,b,true,true,false,true,name_index,1.000000,0
comparison_unsigned_le_w2__balance__whole_output_cone,comparison_unsigned_le_w2,balance,whole_output_cone,output,comparison_unsigned_le_w2__balance__whole_output_cone__inf__output__y,y,true,true,true,true,name_index,0.500000,0
comparison_unsigned_le_w2__compress2rs__whole_output_cone,comparison_unsigned_le_w2,compress2rs,whole_output_cone,input,comparison_unsigned_le_w2__compress2rs__whole_output_cone__inf__input__a,a,true,true,false,true,name_index,1.000000,0
comparison_unsigned_le_w2__compress2rs__whole_output_cone,comparison_unsigned_le_w2,compress2rs,whole_output_cone,input,comparison_unsigned_le_w2__compress2rs__whole_output_cone__inf__input__b,b,true,true,false,true,name_index,1.000000,0
comparison_unsigned_le_w2__compress2rs__whole_output_cone,comparison_unsigned_le_w2,compress2rs,whole_output_cone,output,comparison_unsigned_le_w2__compress2rs__whole_output_cone__inf__output__y,y,true,true,true,true,name_index,0.500000,0
comparison_unsigned_le_w2__dc2__whole_output_cone,comparison_unsigned_le_w2,dc2,whole_output_cone,input,comparison_unsigned_le_w2__dc2__whole_output_cone__inf__input__a,a,true,true,false,true,name_index,1.000000,0
comparison_unsigned_le_w2__dc2__whole_output_cone,comparison_unsigned_le_w2,dc2,whole_output_cone,input,comparison_unsigned_le_w2__dc2__whole_output_cone__inf__input__b,b,true,true,false,true,name_index,1.000000,0
comparison_unsigned_le_w2__dc2__whole_output_cone,comparison_unsigned_le_w2,dc2,whole_output_cone,output,comparison_unsigned_le_w2__dc2__whole_output_cone__inf__output__y,y,true,true,true,true,name_index,0.500000,0
comparison_unsigned_le_w2__identity__ground_truth_region,comparison_unsigned_le_w2,identity,ground_truth_region,input,comparison_unsigned_le_w2__identity__ground_truth_region__inf__input__a,a,true,true,false,true,name_index,1.000000,0
comparison_unsigned_le_w2__identity__ground_truth_region,comparison_unsigned_le_w2,identity,ground_truth_region,input,comparison_unsigned_le_w2__identity__ground_truth_region__inf__input__b,b,true,true,false,true,name_index,1.000000,0
comparison_unsigned_le_w2__identity__ground_truth_region,comparison_unsigned_le_w2,identity,ground_truth_region,output,comparison_unsigned_le_w2__identity__ground_truth_region__inf__output__y,y,true,true,true,true,name_index,0.500000,0
comparison_unsigned_le_w2__identity__whole_output_cone,comparison_unsigned_le_w2,identity,whole_output_cone,input,comparison_unsigned_le_w2__identity__whole_output_cone__inf__input__a,a,true,true,false,true,name_index,1.000000,0
comparison_unsigned_le_w2__identity__whole_output_cone,comparison_unsigned_le_w2,identity,whole_output_cone,input,comparison_unsigned_le_w2__identity__whole_output_cone__inf__input__b,b,true,true,false,true,name_index,1.000000,0
comparison_unsigned_le_w2__identity__whole_output_cone,comparison_unsigned_le_w2,identity,whole_output_cone,output,comparison_unsigned_le_w2__identity__whole_output_cone__inf__output__y,y,true,true,true,true,name_index,0.500000,0
comparison_unsigned_le_w2__refactor__whole_output_cone,comparison_unsigned_le_w2,refactor,whole_output_cone,input,comparison_unsigned_le_w2__refactor__whole_output_cone__inf__input__a,a,true,true,false,true,name_index,1.000000,0
comparison_unsigned_le_w2__refactor__whole_output_cone,comparison_unsigned_le_w2,refactor,whole_output_cone,input,comparison_unsigned_le_w2__refactor__whole_output_cone__inf__input__b,b,true,true,false,true,name_index,1.000000,0
comparison_unsigned_le_w2__refactor__whole_output_cone,comparison_unsigned_le_w2,refactor,whole_output_cone,output,comparison_unsigned_le_w2__refactor__whole_output_cone__inf__output__y,y,true,true,true,true,name_index,0.500000,0
comparison_unsigned_le_w2__resub__whole_output_cone,comparison_unsigned_le_w2,resub,whole_output_cone,input,comparison_unsigned_le_w2__resub__whole_output_cone__inf__input__a,a,true,true,false,true,name_index,1.000000,0
comparison_unsigned_le_w2__resub__whole_output_cone,comparison_unsigned_le_w2,resub,whole_output_cone,input,comparison_unsigned_le_w2__resub__whole_output_cone__inf__input__b,b,true,true,false,true,name_index,1.000000,0
comparison_unsigned_le_w2__resub__whole_output_cone,comparison_unsigned_le_w2,resub,whole_output_cone,output,comparison_unsigned_le_w2__resub__whole_output_cone__inf__output__y,y,true,true,true,true,name_index,0.500000,0
comparison_unsigned_le_w2__resyn__whole_output_cone,comparison_unsigned_le_w2,resyn,whole_output_cone,input,comparison_unsigned_le_w2__resyn__whole_output_cone__inf__input__a,a,true,true,false,true,name_index,1.000000,0
comparison_unsigned_le_w2__resyn__whole_output_cone,comparison_unsigned_le_w2,resyn,whole_output_cone,input,comparison_unsigned_le_w2__resyn__whole_output_cone__inf__input__b,b,true,true,false,true,name_index,1.000000,0
comparison_unsigned_le_w2__resyn__whole_output_cone,comparison_unsigned_le_w2,resyn,whole_output_cone,output,comparison_unsigned_le_w2__resyn__whole_output_cone__inf__output__y,y,true,true,true,true,name_index,0.500000,0
comparison_unsigned_le_w2__resyn2__whole_output_cone,comparison_unsigned_le_w2,resyn2,whole_output_cone,input,comparison_unsigned_le_w2__resyn2__whole_output_cone__inf__input__a,a,true,true,false,true,name_index,1.000000,0
comparison_unsigned_le_w2__resyn2__whole_output_cone,comparison_unsigned_le_w2,resyn2,whole_output_cone,input,comparison_unsigned_le_w2__resyn2__whole_output_cone__inf__input__b,b,true,true,false,true,name_index,1.000000,0
comparison_unsigned_le_w2__resyn2__whole_output_cone,comparison_unsigned_le_w2,resyn2,whole_output_cone,output,comparison_unsigned_le_w2__resyn2__whole_output_cone__inf__output__y,y,true,true,true,true,name_index,0.500000,0
comparison_unsigned_le_w2__rewrite__whole_output_cone,comparison_unsigned_le_w2,rewrite,whole_output_cone,input,comparison_unsigned_le_w2__rewrite__whole_output_cone__inf__input__a,a,true,true,false,true,name_index,1.000000,0
comparison_unsigned_le_w2__rewrite__whole_output_cone,comparison_unsigned_le_w2,rewrite,whole_output_cone,input,comparison_unsigned_le_w2__rewrite__whole_output_cone__inf__input__b,b,true,true,false,true,name_index,1.000000,0
comparison_unsigned_le_w2__rewrite__whole_output_cone,comparison_unsigned_le_w2,rewrite,whole_output_cone,output,comparison_unsigned_le_w2__rewrite__whole_output_cone__inf__output__y,y,true,true,true,true,name_index,0.500000,0
comparison_unsigned_le_w3__identity__ground_truth_region,comparison_unsigned_le_w3,identity,ground_truth_region,input,comparison_unsigned_le_w3__identity__ground_truth_region__inf__input__a,a,true,true,false,true,name_index,1.000000,0
comparison_unsigned_le_w3__identity__ground_truth_region,comparison_unsigned_le_w3,identity,ground_truth_region,input,comparison_unsigned_le_w3__identity__ground_truth_region__inf__input__b,b,true,true,false,true,name_index,1.000000,0
comparison_unsigned_le_w3__identity__ground_truth_region,comparison_unsigned_le_w3,identity,ground_truth_region,output,comparison_unsigned_le_w3__identity__ground_truth_region__inf__output__y,y,true,true,true,true,name_index,0.500000,0
comparison_unsigned_le_w3__identity__whole_output_cone,comparison_unsigned_le_w3,identity,whole_output_cone,input,comparison_unsigned_le_w3__identity__whole_output_cone__inf__input__a,a,true,true,false,true,name_index,1.000000,0
comparison_unsigned_le_w3__identity__whole_output_cone,comparison_unsigned_le_w3,identity,whole_output_cone,input,comparison_unsigned_le_w3__identity__whole_output_cone__inf__input__b,b,true,true,false,true,name_index,1.000000,0
comparison_unsigned_le_w3__identity__whole_output_cone,comparison_unsigned_le_w3,identity,whole_output_cone,output,comparison_unsigned_le_w3__identity__whole_output_cone__inf__output__y,y,true,true,true,true,name_index,0.500000,0
comparison_unsigned_le_w4__identity__ground_truth_region,comparison_unsigned_le_w4,identity,ground_truth_region,input,comparison_unsigned_le_w4__identity__ground_truth_region__inf__input__a,a,true,true,false,true,name_index,1.000000,0
comparison_unsigned_le_w4__identity__ground_truth_region,comparison_unsigned_le_w4,identity,ground_truth_region,input,comparison_unsigned_le_w4__identity__ground_truth_region__inf__input__b,b,true,true,false,true,name_index,1.000000,0
comparison_unsigned_le_w4__identity__ground_truth_region,comparison_unsigned_le_w4,identity,ground_truth_region,output,comparison_unsigned_le_w4__identity__ground_truth_region__inf__output__y,y,true,true,true,true,name_index,0.500000,0
comparison_unsigned_le_w4__identity__whole_output_cone,comparison_unsigned_le_w4,identity,whole_output_cone,input,comparison_unsigned_le_w4__identity__whole_output_cone__inf__input__a,a,true,true,false,true,name_index,1.000000,0
comparison_unsigned_le_w4__identity__whole_output_cone,comparison_unsigned_le_w4,identity,whole_output_cone,input,comparison_unsigned_le_w4__identity__whole_output_cone__inf__input__b,b,true,true,false,true,name_index,1.000000,0
comparison_unsigned_le_w4__identity__whole_output_cone,comparison_unsigned_le_w4,identity,whole_output_cone,output,comparison_unsigned_le_w4__identity__whole_output_cone__inf__output__y,y,true,true,true,true,name_index,0.500000,0
comparison_unsigned_lt_w2__balance__whole_output_cone,comparison_unsigned_lt_w2,balance,whole_output_cone,input,comparison_unsigned_lt_w2__balance__whole_output_cone__inf__input__a,a,true,true,false,true,name_index,1.000000,0
comparison_unsigned_lt_w2__balance__whole_output_cone,comparison_unsigned_lt_w2,balance,whole_output_cone,input,comparison_unsigned_lt_w2__balance__whole_output_cone__inf__input__b,b,true,true,false,true,name_index,1.000000,0
comparison_unsigned_lt_w2__balance__whole_output_cone,comparison_unsigned_lt_w2,balance,whole_output_cone,output,comparison_unsigned_lt_w2__balance__whole_output_cone__inf__output__y,y,true,true,true,true,name_index,0.500000,0
comparison_unsigned_lt_w2__compress2rs__whole_output_cone,comparison_unsigned_lt_w2,compress2rs,whole_output_cone,input,comparison_unsigned_lt_w2__compress2rs__whole_output_cone__inf__input__a,a,true,true,false,true,name_index,1.000000,0
comparison_unsigned_lt_w2__compress2rs__whole_output_cone,comparison_unsigned_lt_w2,compress2rs,whole_output_cone,input,comparison_unsigned_lt_w2__compress2rs__whole_output_cone__inf__input__b,b,true,true,false,true,name_index,1.000000,0
comparison_unsigned_lt_w2__compress2rs__whole_output_cone,comparison_unsigned_lt_w2,compress2rs,whole_output_cone,output,comparison_unsigned_lt_w2__compress2rs__whole_output_cone__inf__output__y,y,true,true,true,true,name_index,0.500000,0
comparison_unsigned_lt_w2__dc2__whole_output_cone,comparison_unsigned_lt_w2,dc2,whole_output_cone,input,comparison_unsigned_lt_w2__dc2__whole_output_cone__inf__input__a,a,true,true,false,true,name_index,1.000000,0
comparison_unsigned_lt_w2__dc2__whole_output_cone,comparison_unsigned_lt_w2,dc2,whole_output_cone,input,comparison_unsigned_lt_w2__dc2__whole_output_cone__inf__input__b,b,true,true,false,true,name_index,1.000000,0
comparison_unsigned_lt_w2__dc2__whole_output_cone,comparison_unsigned_lt_w2,dc2,whole_output_cone,output,comparison_unsigned_lt_w2__dc2__whole_output_cone__inf__output__y,y,true,true,true,true,name_index,0.500000,0
comparison_unsigned_lt_w2__identity__ground_truth_region,comparison_unsigned_lt_w2,identity,ground_truth_region,input,comparison_unsigned_lt_w2__identity__ground_truth_region__inf__input__a,a,true,true,false,true,name_index,1.000000,0
comparison_unsigned_lt_w2__identity__ground_truth_region,comparison_unsigned_lt_w2,identity,ground_truth_region,input,comparison_unsigned_lt_w2__identity__ground_truth_region__inf__input__b,b,true,true,false,true,name_index,1.000000,0
comparison_unsigned_lt_w2__identity__ground_truth_region,comparison_unsigned_lt_w2,identity,ground_truth_region,output,comparison_unsigned_lt_w2__identity__ground_truth_region__inf__output__y,y,true,true,true,true,name_index,0.500000,0
comparison_unsigned_lt_w2__identity__whole_output_cone,comparison_unsigned_lt_w2,identity,whole_output_cone,input,comparison_unsigned_lt_w2__identity__whole_output_cone__inf__input__a,a,true,true,false,true,name_index,1.000000,0
comparison_unsigned_lt_w2__identity__whole_output_cone,comparison_unsigned_lt_w2,identity,whole_output_cone,input,comparison_unsigned_lt_w2__identity__whole_output_cone__inf__input__b,b,true,true,false,true,name_index,1.000000,0
comparison_unsigned_lt_w2__identity__whole_output_cone,comparison_unsigned_lt_w2,identity,whole_output_cone,output,comparison_unsigned_lt_w2__identity__whole_output_cone__inf__output__y,y,true,true,true,true,name_index,0.500000,0
comparison_unsigned_lt_w2__refactor__whole_output_cone,comparison_unsigned_lt_w2,refactor,whole_output_cone,input,comparison_unsigned_lt_w2__refactor__whole_output_cone__inf__input__a,a,true,true,false,true,name_index,1.000000,0
comparison_unsigned_lt_w2__refactor__whole_output_cone,comparison_unsigned_lt_w2,refactor,whole_output_cone,input,comparison_unsigned_lt_w2__refactor__whole_output_cone__inf__input__b,b,true,true,false,true,name_index,1.000000,0
comparison_unsigned_lt_w2__refactor__whole_output_cone,comparison_unsigned_lt_w2,refactor,whole_output_cone,output,comparison_unsigned_lt_w2__refactor__whole_output_cone__inf__output__y,y,true,true,true,true,name_index,0.500000,0
comparison_unsigned_lt_w2__resub__whole_output_cone,comparison_unsigned_lt_w2,resub,whole_output_cone,input,comparison_unsigned_lt_w2__resub__whole_output_cone__inf__input__a,a,true,true,false,true,name_index,1.000000,0
comparison_unsigned_lt_w2__resub__whole_output_cone,comparison_unsigned_lt_w2,resub,whole_output_cone,input,comparison_unsigned_lt_w2__resub__whole_output_cone__inf__input__b,b,true,true,false,true,name_index,1.000000,0
