candidate_id,region_id,simulation_filter_mode,sample_count,sample_matches,sample_mismatches,sample_match_rate,first_mismatch_pattern,mismatch_output_bits,simulation_runtime,simulation_status,simulation_evidence_level,schema_version
comparison_unsigned_le_w4__identity__whole_output_cone__cand_0030,comparison_unsigned_le_w4__identity__whole_output_cone,semantic_patterns,42,41,1,0.976190,"{""assignment"":{""a"":15,""b"":15},""candidate_output"":0,""difference"":1,""gate_output"":1,""pattern_id"":""p0001""}",1,0.000367,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
comparison_unsigned_le_w4__identity__whole_output_cone__cand_0031,comparison_unsigned_le_w4__identity__whole_output_cone,semantic_patterns,42,41,1,0.976190,"{""assignment"":{""a"":15,""b"":15},""candidate_output"":0,""difference"":1,""gate_output"":1,""pattern_id"":""p0001""}",1,0.000368,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
comparison_unsigned_le_w4__identity__whole_output_cone__cand_0032,comparison_unsigned_le_w4__identity__whole_output_cone,semantic_patterns,42,41,1,0.976190,"{""assignment"":{""a"":0,""b"":0},""candidate_output"":0,""difference"":1,""gate_output"":1,""pattern_id"":""p0000""}",1,0.000256,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
comparison_unsigned_le_w4__identity__whole_output_cone__cand_0033,comparison_unsigned_le_w4__identity__whole_output_cone,semantic_patterns,42,41,1,0.976190,"{""assignment"":{""a"":0,""b"":0},""candidate_output"":0,""difference"":1,""gate_output"":1,""pattern_id"":""p0000""}",1,0.000228,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
comparison_unsigned_le_w4__identity__whole_output_cone__cand_0034,comparison_unsigned_le_w4__identity__whole_output_cone,semantic_patterns,42,41,1,0.976190,"{""assignment"":{""a"":0,""b"":0},""candidate_output"":0,""difference"":1,""gate_output"":1,""pattern_id"":""p0000""}",1,0.000233,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
comparison_unsigned_le_w4__identity__whole_output_cone__cand_0035,comparison_unsigned_le_w4__identity__whole_output_cone,semantic_patterns,42,41,1,0.976190,"{""assignment"":{""a"":0,""b"":0},""candidate_output"":0,""difference"":1,""gate_output"":1,""pattern_id"":""p0000""}",1,0.000243,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
comparison_unsigned_le_w4__identity__whole_output_cone__cand_0036,comparison_unsigned_le_w4__identity__whole_output_cone,semantic_patterns,42,41,1,0.976190,"{""assignment"":{""a"":0,""b"":0},""candidate_output"":0,""difference"":1,""gate_output"":1,""pattern_id"":""p0000""}",1,0.000238,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
comparison_unsigned_le_w4__identity__whole_output_cone__cand_0037,comparison_unsigned_le_w4__identity__whole_output_cone,semantic_patterns,42,41,1,0.976190,"{""assignment"":{""a"":0,""b"":0},""candidate_output"":0,""difference"":1,""gate_output"":1,""pattern_id"":""p0000""}",1,0.000268,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
comparison_unsigned_le_w4__identity__whole_output_cone__cand_0038,comparison_unsigned_le_w4__identity__whole_output_cone,semantic_patterns,42,41,1,0.976190,"{""assignment"":{""a"":0,""b"":0},""candidate_output"":0,""difference"":1,""gate_output"":1,""pattern_id"":""p0000""}",1,0.000245,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
comparison_unsigned_le_w4__identity__whole_output_cone__cand_0039,comparison_unsigned_le_w4__identity__whole_output_cone,semantic_patterns,42,41,1,0.976190,"{""assignment"":{""a"":0,""b"":0},""candidate_output"":0,""difference"":1,""gate_output"":1,""pattern_id"":""p0000""}",1,0.000234,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
comparison_unsigned_le_w4__identity__whole_output_cone__cand_0040,comparison_unsigned_le_w4__identity__whole_output_cone,semantic_patterns,42,41,1,0.976190,"{""assignment"":{""a"":0,""b"":0},""candidate_output"":0,""difference"":1,""gate_output"":1,""pattern_id"":""p0000""}",1,0.000226,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
comparison_unsigned_le_w4__identity__whole_output_cone__cand_0041,comparison_unsigned_le_w4__identity__whole_output_cone,semantic_patterns,42,41,1,0.976190,"{""assignment"":{""a"":0,""b"":0},""candidate_output"":0,""difference"":1,""gate_output"":1,""pattern_id"":""p0000""}",1,0.000226,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
comparison_unsigned_le_w4__identity__whole_output_cone__cand_0042,comparison_unsigned_le_w4__identity__whole_output_cone,semantic_patterns,42,41,1,0.976190,"{""assignment"":{""a"":15,""b"":15},""candidate_output"":0,""difference"":1,""gate_output"":1,""pattern_id"":""p0001""}",1,0.000367,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
comparison_unsigned_le_w4__identity__whole_output_cone__cand_0043,comparison_unsigned_le_w4__identity__whole_output_cone,semantic_patterns,42,41,1,0.976190,"{""assignment"":{""a"":0,""b"":0},""candidate_output"":0,""difference"":1,""gate_output"":1,""pattern_id"":""p0000""}",1,0.000226,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
comparison_unsigned_le_w4__identity__whole_output_cone__cand_0044,comparison_unsigned_le_w4__identity__whole_output_cone,semantic_patterns,42,41,1,0.976190,"{""assignment"":{""a"":0,""b"":0},""candidate_output"":0,""difference"":1,""gate_output"":1,""pattern_id"":""p0000""}",1,0.000227,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
comparison_unsigned_le_w4__identity__whole_output_cone__cand_0045,comparison_unsigned_le_w4__identity__whole_output_cone,semantic_patterns,42,41,1,0.976190,"{""assignment"":{""a"":0,""b"":0},""candidate_output"":0,""difference"":1,""gate_output"":1,""pattern_id"":""p0000""}",1,0.000227,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
comparison_unsigned_le_w4__identity__whole_output_cone__cand_0046,comparison_unsigned_le_w4__identity__whole_output_cone,semantic_patterns,42,41,1,0.976190,"{""assignment"":{""a"":0,""b"":0},""candidate_output"":0,""difference"":1,""gate_output"":1,""pattern_id"":""p0000""}",1,0.000225,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
comparison_unsigned_le_w4__identity__whole_output_cone__cand_0047,comparison_unsigned_le_w4__identity__whole_output_cone,semantic_patterns,42,41,1,0.976190,"{""assignment"":{""a"":15,""b"":15},""candidate_output"":0,""difference"":1,""gate_output"":1,""pattern_id"":""p0001""}",1,0.000366,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
comparison_unsigned_le_w4__identity__whole_output_cone__cand_0048,comparison_unsigned_le_w4__identity__whole_output_cone,semantic_patterns,42,41,1,0.976190,"{""assignment"":{""a"":0,""b"":0},""candidate_output"":0,""difference"":1,""gate_output"":1,""pattern_id"":""p0000""}",1,0.000228,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
comparison_unsigned_le_w4__identity__whole_output_cone__cand_0049,comparison_unsigned_le_w4__identity__whole_output_cone,semantic_patterns,42,41,1,0.976190,"{""assignment"":{""a"":0,""b"":0},""candidate_output"":0,""difference"":1,""gate_output"":1,""pattern_id"":""p0000""}",1,0.000224,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
comparison_unsigned_le_w4__identity__whole_output_cone__cand_0050,comparison_unsigned_le_w4__identity__whole_output_cone,semantic_patterns,42,41,1,0.976190,"{""assignment"":{""a"":0,""b"":0},""candidate_output"":0,""difference"":1,""gate_output"":1,""pattern_id"":""p0000""}",1,0.000225,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
comparison_unsigned_le_w4__identity__whole_output_cone__cand_0051,comparison_unsigned_le_w4__identity__whole_output_cone,semantic_patterns,42,41,1,0.976190,"{""assignment"":{""a"":0,""b"":0},""candidate_output"":0,""difference"":1,""gate_output"":1,""pattern_id"":""p0000""}",1,0.000226,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
comparison_unsigned_le_w4__identity__whole_output_cone__cand_0052,comparison_unsigned_le_w4__identity__whole_output_cone,semantic_patterns,42,41,1,0.976190,"{""assignment"":{""a"":0,""b"":0},""candidate_output"":0,""difference"":1,""gate_output"":1,""pattern_id"":""p0000""}",1,0.000227,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
comparison_unsigned_le_w4__identity__whole_output_cone__cand_0053,comparison_unsigned_le_w4__identity__whole_output_cone,semantic_patterns,42,41,1,0.976190,"{""assignment"":{""a"":0,""b"":0},""candidate_output"":0,""difference"":1,""gate_output"":1,""pattern_id"":""p0000""}",1,0.000225,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
comparison_unsigned_le_w4__identity__whole_output_cone__cand_0054,comparison_unsigned_le_w4__identity__whole_output_cone,semantic_patterns,42,41,1,0.976190,"{""assignment"":{""a"":0,""b"":0},""candidate_output"":0,""difference"":1,""gate_output"":1,""pattern_id"":""p0000""}",1,0.000230,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
comparison_unsigned_le_w4__identity__whole_output_cone__cand_0055,comparison_unsigned_le_w4__identity__whole_output_cone,semantic_patterns,42,41,1,0.976190,"{""assignment"":{""a"":2,""b"":0},""candidate_output"":1,""difference"":1,""gate_output"":0,""pattern_id"":""p0004""}",1,0.000787,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
comparison_unsigned_lt_w2__balance__whole_output_cone__cand_0001,comparison_unsigned_lt_w2__balance__whole_output_cone,semantic_patterns,26,25,1,0.961538,"{""assignment"":{""a"":0,""b"":0},""candidate_output"":1,""difference"":1,""gate_output"":0,""pattern_id"":""p0000""}",1,0.000132,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
comparison_unsigned_lt_w2__balance__whole_output_cone__cand_0002,comparison_unsigned_lt_w2__balance__whole_output_cone,semantic_patterns,26,25,1,0.961538,"{""assignment"":{""a"":0,""b"":1},""candidate_output"":1,""difference"":1,""gate_output"":0,""pattern_id"":""p0003""}",1,0.000151,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
comparison_unsigned_lt_w2__balance__whole_output_cone__cand_0003,comparison_unsigned_lt_w2__balance__whole_output_cone,semantic_patterns,26,25,1,0.961538,"{""assignment"":{""a"":1,""b"":0},""candidate_output"":1,""difference"":1,""gate_output"":0,""pattern_id"":""p0007""}",1,0.000231,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
comparison_unsigned_lt_w2__balance__whole_output_cone__cand_0004,comparison_unsigned_lt_w2__balance__whole_output_cone,semantic_patterns,26,25,1,0.961538,"{""assignment"":{""a"":0,""b"":0},""candidate_output"":1,""difference"":1,""gate_output"":0,""pattern_id"":""p0000""}",1,0.000083,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
comparison_unsigned_lt_w2__balance__whole_output_cone__cand_0005,comparison_unsigned_lt_w2__balance__whole_output_cone,semantic_patterns,26,25,1,0.961538,"{""assignment"":{""a"":0,""b"":1},""candidate_output"":1,""difference"":1,""gate_output"":0,""pattern_id"":""p0003""}",1,0.000145,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
comparison_unsigned_lt_w2__balance__whole_output_cone__cand_0006,comparison_unsigned_lt_w2__balance__whole_output_cone,semantic_patterns,26,25,1,0.961538,"{""assignment"":{""a"":0,""b"":0},""candidate_output"":1,""difference"":1,""gate_output"":0,""pattern_id"":""p0000""}",1,0.000079,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
comparison_unsigned_lt_w2__balance__whole_output_cone__cand_0007,comparison_unsigned_lt_w2__balance__whole_output_cone,semantic_patterns,26,25,1,0.961538,"{""assignment"":{""a"":0,""b"":2},""candidate_output"":1,""difference"":1,""gate_output"":0,""pattern_id"":""p0004""}",1,0.000168,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
comparison_unsigned_lt_w2__balance__whole_output_cone__cand_0008,comparison_unsigned_lt_w2__balance__whole_output_cone,semantic_patterns,26,25,1,0.961538,"{""assignment"":{""a"":0,""b"":0},""candidate_output"":1,""difference"":1,""gate_output"":0,""pattern_id"":""p0000""}",1,0.000080,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
comparison_unsigned_lt_w2__balance__whole_output_cone__cand_0009,comparison_unsigned_lt_w2__balance__whole_output_cone,semantic_patterns,26,25,1,0.961538,"{""assignment"":{""a"":0,""b"":1},""candidate_output"":1,""difference"":1,""gate_output"":0,""pattern_id"":""p0003""}",1,0.000147,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
comparison_unsigned_lt_w2__balance__whole_output_cone__cand_0010,comparison_unsigned_lt_w2__balance__whole_output_cone,semantic_patterns,26,25,1,0.961538,"{""assignment"":{""a"":0,""b"":0},""candidate_output"":1,""difference"":1,""gate_output"":0,""pattern_id"":""p0000""}",1,0.000098,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
comparison_unsigned_lt_w2__balance__whole_output_cone__cand_0011,comparison_unsigned_lt_w2__balance__whole_output_cone,semantic_patterns,26,25,1,0.961538,"{""assignment"":{""a"":3,""b"":3},""candidate_output"":1,""difference"":1,""gate_output"":0,""pattern_id"":""p0001""}",1,0.000105,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
comparison_unsigned_lt_w2__balance__whole_output_cone__cand_0012,comparison_unsigned_lt_w2__balance__whole_output_cone,semantic_patterns,26,25,1,0.961538,"{""assignment"":{""a"":3,""b"":3},""candidate_output"":1,""difference"":1,""gate_output"":0,""pattern_id"":""p0001""}",1,0.000122,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
comparison_unsigned_lt_w2__balance__whole_output_cone__cand_0013,comparison_unsigned_lt_w2__balance__whole_output_cone,semantic_patterns,26,25,1,0.961538,"{""assignment"":{""a"":3,""b"":3},""candidate_output"":1,""difference"":1,""gate_output"":0,""pattern_id"":""p0001""}",1,0.000110,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
comparison_unsigned_lt_w2__balance__whole_output_cone__cand_0014,comparison_unsigned_lt_w2__balance__whole_output_cone,semantic_patterns,26,25,1,0.961538,"{""assignment"":{""a"":3,""b"":3},""candidate_output"":1,""difference"":1,""gate_output"":0,""pattern_id"":""p0001""}",1,0.000101,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
comparison_unsigned_lt_w2__balance__whole_output_cone__cand_0015,comparison_unsigned_lt_w2__balance__whole_output_cone,semantic_patterns,26,26,0,1.000000,{},,0.000604,simulation_match,sampled_estimate,semantic_candidate_simulation_v1
comparison_unsigned_lt_w2__balance__whole_output_cone__cand_0016,comparison_unsigned_lt_w2__balance__whole_output_cone,semantic_patterns,26,25,1,0.961538,"{""assignment"":{""a"":0,""b"":0},""candidate_output"":1,""difference"":1,""gate_output"":0,""pattern_id"":""p0000""}",1,0.000078,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
comparison_unsigned_lt_w2__balance__whole_output_cone__cand_0017,comparison_unsigned_lt_w2__balance__whole_output_cone,semantic_patterns,26,25,1,0.961538,"{""assignment"":{""a"":0,""b"":0},""candidate_output"":1,""difference"":1,""gate_output"":0,""pattern_id"":""p0000""}",1,0.000078,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
comparison_unsigned_lt_w2__balance__whole_output_cone__cand_0018,comparison_unsigned_lt_w2__balance__whole_output_cone,semantic_patterns,26,25,1,0.961538,"{""assignment"":{""a"":3,""b"":3},""candidate_output"":1,""difference"":1,""gate_output"":0,""pattern_id"":""p0001""}",1,0.000100,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
comparison_unsigned_lt_w2__balance__whole_output_cone__cand_0019,comparison_unsigned_lt_w2__balance__whole_output_cone,semantic_patterns,26,25,1,0.961538,"{""assignment"":{""a"":3,""b"":3},""candidate_output"":1,""difference"":1,""gate_output"":0,""pattern_id"":""p0001""}",1,0.000102,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
comparison_unsigned_lt_w2__balance__whole_output_cone__cand_0020,comparison_unsigned_lt_w2__balance__whole_output_cone,semantic_patterns,26,25,1,0.961538,"{""assignment"":{""a"":3,""b"":3},""candidate_output"":1,""difference"":1,""gate_output"":0,""pattern_id"":""p0001""}",1,0.000101,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
comparison_unsigned_lt_w2__balance__whole_output_cone__cand_0021,comparison_unsigned_lt_w2__balance__whole_output_cone,semantic_patterns,26,26,0,1.000000,{},,0.000607,simulation_match,sampled_estimate,semantic_candidate_simulation_v1
comparison_unsigned_lt_w2__balance__whole_output_cone__cand_0022,comparison_unsigned_lt_w2__balance__whole_output_cone,semantic_patterns,26,25,1,0.961538,"{""assignment"":{""a"":0,""b"":0},""candidate_output"":1,""difference"":1,""gate_output"":0,""pattern_id"":""p0000""}",1,0.000082,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
comparison_unsigned_lt_w2__balance__whole_output_cone__cand_0023,comparison_unsigned_lt_w2__balance__whole_output_cone,semantic_patterns,26,25,1,0.961538,"{""assignment"":{""a"":0,""b"":0},""candidate_output"":1,""difference"":1,""gate_output"":0,""pattern_id"":""p0000""}",1,0.000080,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
comparison_unsigned_lt_w2__balance__whole_output_cone__cand_0024,comparison_unsigned_lt_w2__balance__whole_output_cone,semantic_patterns,26,25,1,0.961538,"{""assignment"":{""a"":3,""b"":3},""candidate_output"":1,""difference"":1,""gate_output"":0,""pattern_id"":""p0001""}",1,0.000101,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
comparison_unsigned_lt_w2__balance__whole_output_cone__cand_0025,comparison_unsigned_lt_w2__balance__whole_output_cone,semantic_patterns,26,25,1,0.961538,"{""assignment"":{""a"":3,""b"":3},""candidate_output"":1,""difference"":1,""gate_output"":0,""pattern_id"":""p0001""}",1,0.000102,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
comparison_unsigned_lt_w2__balance__whole_output_cone__cand_0026,comparison_unsigned_lt_w2__balance__whole_output_cone,semantic_patterns,26,25,1,0.961538,"{""assignment"":{""a"":3,""b"":3},""candidate_output"":1,""difference"":1,""gate_output"":0,""pattern_id"":""p0001""}",1,0.000104,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
comparison_unsigned_lt_w2__balance__whole_output_cone__cand_0027,comparison_unsigned_lt_w2__balance__whole_output_cone,semantic_patterns,26,25,1,0.961538,"{""assignment"":{""a"":3,""b"":3},""candidate_output"":1,""difference"":1,""gate_output"":0,""pattern_id"":""p0001""}",1,0.000103,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
comparison_unsigned_lt_w2__balance__whole_output_cone__cand_0028,comparison_unsigned_lt_w2__balance__whole_output_cone,semantic_patterns,26,25,1,0.961538,"{""assignment"":{""a"":3,""b"":3},""candidate_output"":1,""difference"":1,""gate_output"":0,""pattern_id"":""p0001""}",1,0.000101,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
comparison_unsigned_lt_w2__balance__whole_output_cone__cand_0029,comparison_unsigned_lt_w2__balance__whole_output_cone,semantic_patterns,26,26,0,1.000000,{},,0.000601,simulation_match,sampled_estimate,semantic_candidate_simulation_v1
comparison_unsigned_lt_w2__balance__whole_output_cone__cand_0030,comparison_unsigned_lt_w2__balance__whole_output_cone,semantic_patterns,26,25,1,0.961538,"{""assignment"":{""a"":0,""b"":0},""candidate_output"":1,""difference"":1,""gate_output"":0,""pattern_id"":""p0000""}",1,0.000079,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
comparison_unsigned_lt_w2__balance__whole_output_cone__cand_0031,comparison_unsigned_lt_w2__balance__whole_output_cone,semantic_patterns,26,25,1,0.961538,"{""assignment"":{""a"":0,""b"":0},""candidate_output"":1,""difference"":1,""gate_output"":0,""pattern_id"":""p0000""}",1,0.000080,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
comparison_unsigned_lt_w2__balance__whole_output_cone__cand_0032,comparison_unsigned_lt_w2__balance__whole_output_cone,semantic_patterns,26,25,1,0.961538,"{""assignment"":{""a"":3,""b"":3},""candidate_output"":1,""difference"":1,""gate_output"":0,""pattern_id"":""p0001""}",1,0.000101,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
comparison_unsigned_lt_w2__balance__whole_output_cone__cand_0033,comparison_unsigned_lt_w2__balance__whole_output_cone,semantic_patterns,26,25,1,0.961538,"{""assignment"":{""a"":3,""b"":3},""candidate_output"":1,""difference"":1,""gate_output"":0,""pattern_id"":""p0001""}",1,0.000102,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
comparison_unsigned_lt_w2__balance__whole_output_cone__cand_0034,comparison_unsigned_lt_w2__balance__whole_output_cone,semantic_patterns,26,25,1,0.961538,"{""assignment"":{""a"":3,""b"":3},""candidate_output"":1,""difference"":1,""gate_output"":0,""pattern_id"":""p0001""}",1,0.000102,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
comparison_unsigned_lt_w2__balance__whole_output_cone__cand_0035,comparison_unsigned_lt_w2__balance__whole_output_cone,semantic_patterns,26,26,0,1.000000,{},,0.000603,simulation_match,sampled_estimate,semantic_candidate_simulation_v1
comparison_unsigned_lt_w2__balance__whole_output_cone__cand_0036,comparison_unsigned_lt_w2__balance__whole_output_cone,semantic_patterns,26,25,1,0.961538,"{""assignment"":{""a"":3,""b"":3},""candidate_output"":1,""difference"":1,""gate_output"":0,""pattern_id"":""p0001""}",1,0.000100,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
comparison_unsigned_lt_w2__balance__whole_output_cone__cand_0037,comparison_unsigned_lt_w2__balance__whole_output_cone,semantic_patterns,26,25,1,0.961538,"{""assignment"":{""a"":3,""b"":3},""candidate_output"":1,""difference"":1,""gate_output"":0,""pattern_id"":""p0001""}",1,0.000103,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
comparison_unsigned_lt_w2__balance__whole_output_cone__cand_0038,comparison_unsigned_lt_w2__balance__whole_output_cone,semantic_patterns,26,26,0,1.000000,{},,0.000603,simulation_match,sampled_estimate,semantic_candidate_simulation_v1
comparison_unsigned_lt_w2__balance__whole_output_cone__cand_0039,comparison_unsigned_lt_w2__balance__whole_output_cone,semantic_patterns,26,25,1,0.961538,"{""assignment"":{""a"":3,""b"":3},""candidate_output"":1,""difference"":1,""gate_output"":0,""pattern_id"":""p0001""}",1,0.000100,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
comparison_unsigned_lt_w2__balance__whole_output_cone__cand_0040,comparison_unsigned_lt_w2__balance__whole_output_cone,semantic_patterns,26,25,1,0.961538,"{""assignment"":{""a"":3,""b"":3},""candidate_output"":1,""difference"":1,""gate_output"":0,""pattern_id"":""p0001""}",1,0.000099,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
comparison_unsigned_lt_w2__balance__whole_output_cone__cand_0041,comparison_unsigned_lt_w2__balance__whole_output_cone,semantic_patterns,26,26,0,1.000000,{},,0.000603,simulation_match,sampled_estimate,semantic_candidate_simulation_v1
comparison_unsigned_lt_w2__balance__whole_output_cone__cand_0042,comparison_unsigned_lt_w2__balance__whole_output_cone,semantic_patterns,26,25,1,0.961538,"{""assignment"":{""a"":3,""b"":3},""candidate_output"":1,""difference"":1,""gate_output"":0,""pattern_id"":""p0001""}",1,0.000102,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
comparison_unsigned_lt_w2__balance__whole_output_cone__cand_0043,comparison_unsigned_lt_w2__balance__whole_output_cone,semantic_patterns,26,25,1,0.961538,"{""assignment"":{""a"":3,""b"":3},""candidate_output"":1,""difference"":1,""gate_output"":0,""pattern_id"":""p0001""}",1,0.000101,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
comparison_unsigned_lt_w2__balance__whole_output_cone__cand_0044,comparison_unsigned_lt_w2__balance__whole_output_cone,semantic_patterns,26,26,0,1.000000,{},,0.000608,simulation_match,sampled_estimate,semantic_candidate_simulation_v1
comparison_unsigned_lt_w2__balance__whole_output_cone__cand_0045,comparison_unsigned_lt_w2__balance__whole_output_cone,semantic_patterns,26,25,1,0.961538,"{""assignment"":{""a"":3,""b"":3},""candidate_output"":1,""difference"":1,""gate_output"":0,""pattern_id"":""p0001""}",1,0.000110,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
comparison_unsigned_lt_w2__balance__whole_output_cone__cand_0046,comparison_unsigned_lt_w2__balance__whole_output_cone,semantic_patterns,26,25,1,0.961538,"{""assignment"":{""a"":3,""b"":3},""candidate_output"":1,""difference"":1,""gate_output"":0,""pattern_id"":""p0001""}",1,0.000104,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
comparison_unsigned_lt_w2__balance__whole_output_cone__cand_0047,comparison_unsigned_lt_w2__balance__whole_output_cone,semantic_patterns,26,25,1,0.961538,"{""assignment"":{""a"":0,""b"":0},""candidate_output"":1,""difference"":1,""gate_output"":0,""pattern_id"":""p0000""}",1,0.000078,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
comparison_unsigned_lt_w2__balance__whole_output_cone__cand_0048,comparison_unsigned_lt_w2__balance__whole_output_cone,semantic_patterns,26,25,1,0.961538,"{""assignment"":{""a"":3,""b"":3},""candidate_output"":1,""difference"":1,""gate_output"":0,""pattern_id"":""p0001""}",1,0.000107,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
comparison_unsigned_lt_w2__balance__whole_output_cone__cand_0049,comparison_unsigned_lt_w2__balance__whole_output_cone,semantic_patterns,26,25,1,0.961538,"{""assignment"":{""a"":3,""b"":3},""candidate_output"":1,""difference"":1,""gate_output"":0,""pattern_id"":""p0001""}",1,0.000103,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
comparison_unsigned_lt_w2__balance__whole_output_cone__cand_0050,comparison_unsigned_lt_w2__balance__whole_output_cone,semantic_patterns,26,25,1,0.961538,"{""assignment"":{""a"":0,""b"":1},""candidate_output"":1,""difference"":1,""gate_output"":0,""pattern_id"":""p0003""}",1,0.000147,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
comparison_unsigned_lt_w2__balance__whole_output_cone__cand_0051,comparison_unsigned_lt_w2__balance__whole_output_cone,semantic_patterns,26,25,1,0.961538,"{""assignment"":{""a"":0,""b"":1},""candidate_output"":1,""difference"":1,""gate_output"":0,""pattern_id"":""p0003""}",1,0.000154,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
comparison_unsigned_lt_w2__balance__whole_output_cone__cand_0052,comparison_unsigned_lt_w2__balance__whole_output_cone,semantic_patterns,26,25,1,0.961538,"{""assignment"":{""a"":0,""b"":0},""candidate_output"":1,""difference"":1,""gate_output"":0,""pattern_id"":""p0000""}",1,0.000082,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
comparison_unsigned_lt_w2__balance__whole_output_cone__cand_0053,comparison_unsigned_lt_w2__balance__whole_output_cone,semantic_patterns,26,25,1,0.961538,"{""assignment"":{""a"":3,""b"":3},""candidate_output"":1,""difference"":1,""gate_output"":0,""pattern_id"":""p0001""}",1,0.000109,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
comparison_unsigned_lt_w2__balance__whole_output_cone__cand_0054,comparison_unsigned_lt_w2__balance__whole_output_cone,semantic_patterns,26,25,1,0.961538,"{""assignment"":{""a"":3,""b"":3},""candidate_output"":1,""difference"":1,""gate_output"":0,""pattern_id"":""p0001""}",1,0.000100,simulation_mismatch,sampled_estimate,semantic_candidate_simulation_v1
