candidate_id,region_id,case_id,family,operator,optimization,source_type,grammar_family,classification,proof_scope,canonical_form,rtl_text,candidate_rtl_cost,input_gate_count,reduction_rate,reduction_rate_ge_70,formal_runtime
boolean_parity_w4__balance__whole_output_cone__cand_0005,boolean_parity_w4__balance__whole_output_cone,boolean_parity_w4,boolean,parity,balance,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"mul<1,unsigned>(1'd0,a)",(a * 1'd0),4,15,73.333333,true,0.000639
boolean_parity_w4__balance__whole_output_cone__cand_0011,boolean_parity_w4__balance__whole_output_cone,boolean_parity_w4,boolean,parity,balance,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"mul<1,unsigned>(1'd2,a)",(a * 1'd2),4,15,73.333333,true,0.000640
boolean_parity_w4__compress2rs__whole_output_cone__cand_0015,boolean_parity_w4__compress2rs__whole_output_cone,boolean_parity_w4,boolean,parity,compress2rs,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"shl<1,unsigned>(a)",(a << 1),1,9,88.888889,true,0.000463
boolean_parity_w4__compress2rs__whole_output_cone__cand_0018,boolean_parity_w4__compress2rs__whole_output_cone,boolean_parity_w4,boolean,parity,compress2rs,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_and<1,unsigned>(a)",(a & 1'd0),1,9,88.888889,true,0.000448
boolean_parity_w4__compress2rs__whole_output_cone__cand_0005,boolean_parity_w4__compress2rs__whole_output_cone,boolean_parity_w4,boolean,parity,compress2rs,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"mul<1,unsigned>(1'd0,a)",(a * 1'd0),4,9,55.555556,false,0.000449
boolean_parity_w4__compress2rs__whole_output_cone__cand_0011,boolean_parity_w4__compress2rs__whole_output_cone,boolean_parity_w4,boolean,parity,compress2rs,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"mul<1,unsigned>(1'd2,a)",(a * 1'd2),4,9,55.555556,false,0.000447
boolean_parity_w4__dc2__whole_output_cone__cand_0015,boolean_parity_w4__dc2__whole_output_cone,boolean_parity_w4,boolean,parity,dc2,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"shl<1,unsigned>(a)",(a << 1),1,9,88.888889,true,0.000454
boolean_parity_w4__dc2__whole_output_cone__cand_0018,boolean_parity_w4__dc2__whole_output_cone,boolean_parity_w4,boolean,parity,dc2,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_and<1,unsigned>(a)",(a & 1'd0),1,9,88.888889,true,0.000453
boolean_parity_w4__dc2__whole_output_cone__cand_0005,boolean_parity_w4__dc2__whole_output_cone,boolean_parity_w4,boolean,parity,dc2,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"mul<1,unsigned>(1'd0,a)",(a * 1'd0),4,9,55.555556,false,0.000448
boolean_parity_w4__dc2__whole_output_cone__cand_0011,boolean_parity_w4__dc2__whole_output_cone,boolean_parity_w4,boolean,parity,dc2,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"mul<1,unsigned>(1'd2,a)",(a * 1'd2),4,9,55.555556,false,0.000445
boolean_parity_w4__identity__ground_truth_region__cand_0024,boolean_parity_w4__identity__ground_truth_region,boolean_parity_w4,boolean,parity,identity,ground_truth_region,boolean_direct,exact_syntactic_match,region,"reduce_xor<1,unsigned>(a)",^a,1,1,0.000000,false,0.000278
boolean_parity_w4__identity__ground_truth_region__cand_0025,boolean_parity_w4__identity__ground_truth_region,boolean_parity_w4,boolean,parity,identity,ground_truth_region,boolean_direct,exact_syntactic_match,region,"parity<1,unsigned>(a)",^a,1,1,0.000000,false,0.000268
boolean_parity_w4__identity__whole_output_cone__cand_0024,boolean_parity_w4__identity__whole_output_cone,boolean_parity_w4,boolean,parity,identity,whole_output_cone,boolean_direct,exact_syntactic_match,region,"reduce_xor<1,unsigned>(a)",^a,1,1,0.000000,false,0.000275
boolean_parity_w4__identity__whole_output_cone__cand_0025,boolean_parity_w4__identity__whole_output_cone,boolean_parity_w4,boolean,parity,identity,whole_output_cone,boolean_direct,exact_syntactic_match,region,"parity<1,unsigned>(a)",^a,1,1,0.000000,false,0.000269
boolean_parity_w4__refactor__whole_output_cone__cand_0015,boolean_parity_w4__refactor__whole_output_cone,boolean_parity_w4,boolean,parity,refactor,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"shl<1,unsigned>(a)",(a << 1),1,9,88.888889,true,0.000449
boolean_parity_w4__refactor__whole_output_cone__cand_0018,boolean_parity_w4__refactor__whole_output_cone,boolean_parity_w4,boolean,parity,refactor,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_and<1,unsigned>(a)",(a & 1'd0),1,9,88.888889,true,0.000447
boolean_parity_w4__refactor__whole_output_cone__cand_0005,boolean_parity_w4__refactor__whole_output_cone,boolean_parity_w4,boolean,parity,refactor,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"mul<1,unsigned>(1'd0,a)",(a * 1'd0),4,9,55.555556,false,0.000447
boolean_parity_w4__refactor__whole_output_cone__cand_0011,boolean_parity_w4__refactor__whole_output_cone,boolean_parity_w4,boolean,parity,refactor,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"mul<1,unsigned>(1'd2,a)",(a * 1'd2),4,9,55.555556,false,0.000447
boolean_parity_w4__resub__whole_output_cone__cand_0015,boolean_parity_w4__resub__whole_output_cone,boolean_parity_w4,boolean,parity,resub,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"shl<1,unsigned>(a)",(a << 1),1,9,88.888889,true,0.000452
boolean_parity_w4__resub__whole_output_cone__cand_0018,boolean_parity_w4__resub__whole_output_cone,boolean_parity_w4,boolean,parity,resub,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_and<1,unsigned>(a)",(a & 1'd0),1,9,88.888889,true,0.000444
boolean_parity_w4__resub__whole_output_cone__cand_0005,boolean_parity_w4__resub__whole_output_cone,boolean_parity_w4,boolean,parity,resub,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"mul<1,unsigned>(1'd0,a)",(a * 1'd0),4,9,55.555556,false,0.000444
boolean_parity_w4__resub__whole_output_cone__cand_0011,boolean_parity_w4__resub__whole_output_cone,boolean_parity_w4,boolean,parity,resub,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"mul<1,unsigned>(1'd2,a)",(a * 1'd2),4,9,55.555556,false,0.000444
boolean_parity_w4__resyn2__whole_output_cone__cand_0015,boolean_parity_w4__resyn2__whole_output_cone,boolean_parity_w4,boolean,parity,resyn2,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"shl<1,unsigned>(a)",(a << 1),1,9,88.888889,true,0.000448
boolean_parity_w4__resyn2__whole_output_cone__cand_0018,boolean_parity_w4__resyn2__whole_output_cone,boolean_parity_w4,boolean,parity,resyn2,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_and<1,unsigned>(a)",(a & 1'd0),1,9,88.888889,true,0.000444
boolean_parity_w4__resyn2__whole_output_cone__cand_0005,boolean_parity_w4__resyn2__whole_output_cone,boolean_parity_w4,boolean,parity,resyn2,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"mul<1,unsigned>(1'd0,a)",(a * 1'd0),4,9,55.555556,false,0.000444
boolean_parity_w4__resyn2__whole_output_cone__cand_0011,boolean_parity_w4__resyn2__whole_output_cone,boolean_parity_w4,boolean,parity,resyn2,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"mul<1,unsigned>(1'd2,a)",(a * 1'd2),4,9,55.555556,false,0.000445
boolean_parity_w4__resyn__whole_output_cone__cand_0015,boolean_parity_w4__resyn__whole_output_cone,boolean_parity_w4,boolean,parity,resyn,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"shl<1,unsigned>(a)",(a << 1),1,9,88.888889,true,0.000450
boolean_parity_w4__resyn__whole_output_cone__cand_0018,boolean_parity_w4__resyn__whole_output_cone,boolean_parity_w4,boolean,parity,resyn,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_and<1,unsigned>(a)",(a & 1'd0),1,9,88.888889,true,0.000445
boolean_parity_w4__resyn__whole_output_cone__cand_0005,boolean_parity_w4__resyn__whole_output_cone,boolean_parity_w4,boolean,parity,resyn,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"mul<1,unsigned>(1'd0,a)",(a * 1'd0),4,9,55.555556,false,0.000447
boolean_parity_w4__resyn__whole_output_cone__cand_0011,boolean_parity_w4__resyn__whole_output_cone,boolean_parity_w4,boolean,parity,resyn,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"mul<1,unsigned>(1'd2,a)",(a * 1'd2),4,9,55.555556,false,0.000443
boolean_parity_w4__rewrite__whole_output_cone__cand_0015,boolean_parity_w4__rewrite__whole_output_cone,boolean_parity_w4,boolean,parity,rewrite,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"shl<1,unsigned>(a)",(a << 1),1,12,91.666667,true,0.000547
boolean_parity_w4__rewrite__whole_output_cone__cand_0018,boolean_parity_w4__rewrite__whole_output_cone,boolean_parity_w4,boolean,parity,rewrite,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_and<1,unsigned>(a)",(a & 1'd0),1,12,91.666667,true,0.000544
boolean_parity_w4__rewrite__whole_output_cone__cand_0005,boolean_parity_w4__rewrite__whole_output_cone,boolean_parity_w4,boolean,parity,rewrite,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"mul<1,unsigned>(1'd0,a)",(a * 1'd0),4,12,66.666667,false,0.000551
boolean_parity_w4__rewrite__whole_output_cone__cand_0011,boolean_parity_w4__rewrite__whole_output_cone,boolean_parity_w4,boolean,parity,rewrite,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"mul<1,unsigned>(1'd2,a)",(a * 1'd2),4,12,66.666667,false,0.000545
boolean_parity_w6__identity__ground_truth_region__cand_0024,boolean_parity_w6__identity__ground_truth_region,boolean_parity_w6,boolean,parity,identity,ground_truth_region,boolean_direct,exact_syntactic_match,region,"reduce_xor<1,unsigned>(a)",^a,1,1,0.000000,false,0.002340
boolean_parity_w6__identity__ground_truth_region__cand_0025,boolean_parity_w6__identity__ground_truth_region,boolean_parity_w6,boolean,parity,identity,ground_truth_region,boolean_direct,exact_syntactic_match,region,"parity<1,unsigned>(a)",^a,1,1,0.000000,false,0.002315
boolean_parity_w6__identity__whole_output_cone__cand_0024,boolean_parity_w6__identity__whole_output_cone,boolean_parity_w6,boolean,parity,identity,whole_output_cone,boolean_direct,exact_syntactic_match,region,"reduce_xor<1,unsigned>(a)",^a,1,1,0.000000,false,0.002404
boolean_parity_w6__identity__whole_output_cone__cand_0025,boolean_parity_w6__identity__whole_output_cone,boolean_parity_w6,boolean,parity,identity,whole_output_cone,boolean_direct,exact_syntactic_match,region,"parity<1,unsigned>(a)",^a,1,1,0.000000,false,0.002328
boolean_parity_w8__identity__ground_truth_region__cand_0024,boolean_parity_w8__identity__ground_truth_region,boolean_parity_w8,boolean,parity,identity,ground_truth_region,boolean_direct,exact_syntactic_match,region,"reduce_xor<1,unsigned>(a)",^a,1,1,0.000000,false,0.033530
boolean_parity_w8__identity__ground_truth_region__cand_0025,boolean_parity_w8__identity__ground_truth_region,boolean_parity_w8,boolean,parity,identity,ground_truth_region,boolean_direct,exact_syntactic_match,region,"parity<1,unsigned>(a)",^a,1,1,0.000000,false,0.033756
boolean_parity_w8__identity__whole_output_cone__cand_0024,boolean_parity_w8__identity__whole_output_cone,boolean_parity_w8,boolean,parity,identity,whole_output_cone,boolean_direct,exact_syntactic_match,region,"reduce_xor<1,unsigned>(a)",^a,1,1,0.000000,false,0.033581
boolean_parity_w8__identity__whole_output_cone__cand_0025,boolean_parity_w8__identity__whole_output_cone,boolean_parity_w8,boolean,parity,identity,whole_output_cone,boolean_direct,exact_syntactic_match,region,"parity<1,unsigned>(a)",^a,1,1,0.000000,false,0.033603
comparison_eq_w2__balance__whole_output_cone__cand_0001,comparison_eq_w2__balance__whole_output_cone,comparison_eq_w2,comparison,eq,balance,whole_output_cone,comparison_direct,exact_syntactic_match,region,"eq<1,unsigned>(a,b)",(a == b),2,7,71.428571,true,0.000444
comparison_eq_w2__compress2rs__whole_output_cone__cand_0001,comparison_eq_w2__compress2rs__whole_output_cone,comparison_eq_w2,comparison,eq,compress2rs,whole_output_cone,comparison_direct,exact_syntactic_match,region,"eq<1,unsigned>(a,b)",(a == b),2,7,71.428571,true,0.000410
comparison_eq_w2__dc2__whole_output_cone__cand_0001,comparison_eq_w2__dc2__whole_output_cone,comparison_eq_w2,comparison,eq,dc2,whole_output_cone,comparison_direct,exact_syntactic_match,region,"eq<1,unsigned>(a,b)",(a == b),2,7,71.428571,true,0.000406
comparison_eq_w2__identity__ground_truth_region__cand_0001,comparison_eq_w2__identity__ground_truth_region,comparison_eq_w2,comparison,eq,identity,ground_truth_region,comparison_direct,exact_syntactic_match,region,"eq<1,unsigned>(a,b)",(a == b),2,1,-100.000000,false,0.000255
comparison_eq_w2__identity__whole_output_cone__cand_0001,comparison_eq_w2__identity__whole_output_cone,comparison_eq_w2,comparison,eq,identity,whole_output_cone,comparison_direct,exact_syntactic_match,region,"eq<1,unsigned>(a,b)",(a == b),2,1,-100.000000,false,0.000249
comparison_eq_w2__refactor__whole_output_cone__cand_0001,comparison_eq_w2__refactor__whole_output_cone,comparison_eq_w2,comparison,eq,refactor,whole_output_cone,comparison_direct,exact_syntactic_match,region,"eq<1,unsigned>(a,b)",(a == b),2,7,71.428571,true,0.000410
comparison_eq_w2__resub__whole_output_cone__cand_0001,comparison_eq_w2__resub__whole_output_cone,comparison_eq_w2,comparison,eq,resub,whole_output_cone,comparison_direct,exact_syntactic_match,region,"eq<1,unsigned>(a,b)",(a == b),2,7,71.428571,true,0.000405
comparison_eq_w2__resyn2__whole_output_cone__cand_0001,comparison_eq_w2__resyn2__whole_output_cone,comparison_eq_w2,comparison,eq,resyn2,whole_output_cone,comparison_direct,exact_syntactic_match,region,"eq<1,unsigned>(a,b)",(a == b),2,7,71.428571,true,0.000404
comparison_eq_w2__resyn__whole_output_cone__cand_0001,comparison_eq_w2__resyn__whole_output_cone,comparison_eq_w2,comparison,eq,resyn,whole_output_cone,comparison_direct,exact_syntactic_match,region,"eq<1,unsigned>(a,b)",(a == b),2,7,71.428571,true,0.000401
comparison_eq_w2__rewrite__whole_output_cone__cand_0001,comparison_eq_w2__rewrite__whole_output_cone,comparison_eq_w2,comparison,eq,rewrite,whole_output_cone,comparison_direct,exact_syntactic_match,region,"eq<1,unsigned>(a,b)",(a == b),2,7,71.428571,true,0.000474
comparison_eq_w3__identity__ground_truth_region__cand_0001,comparison_eq_w3__identity__ground_truth_region,comparison_eq_w3,comparison,eq,identity,ground_truth_region,comparison_direct,exact_syntactic_match,region,"eq<1,unsigned>(a,b)",(a == b),2,1,-100.000000,false,0.001231
comparison_eq_w3__identity__whole_output_cone__cand_0001,comparison_eq_w3__identity__whole_output_cone,comparison_eq_w3,comparison,eq,identity,whole_output_cone,comparison_direct,exact_syntactic_match,region,"eq<1,unsigned>(a,b)",(a == b),2,1,-100.000000,false,0.001218
comparison_eq_w4__identity__ground_truth_region__cand_0001,comparison_eq_w4__identity__ground_truth_region,comparison_eq_w4,comparison,eq,identity,ground_truth_region,comparison_direct,exact_syntactic_match,region,"eq<1,unsigned>(a,b)",(a == b),2,1,-100.000000,false,0.007330
comparison_eq_w4__identity__whole_output_cone__cand_0001,comparison_eq_w4__identity__whole_output_cone,comparison_eq_w4,comparison,eq,identity,whole_output_cone,comparison_direct,exact_syntactic_match,region,"eq<1,unsigned>(a,b)",(a == b),2,1,-100.000000,false,0.007320
comparison_neq_w2__balance__whole_output_cone__cand_0035,comparison_neq_w2__balance__whole_output_cone,comparison_neq_w2,comparison,neq,balance,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"shl<1,unsigned>(a)",(a << 1),1,11,90.909091,true,0.000568
comparison_neq_w2__balance__whole_output_cone__cand_0038,comparison_neq_w2__balance__whole_output_cone,comparison_neq_w2,comparison,neq,balance,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_and<1,unsigned>(a)",(a & 1'd0),1,11,90.909091,true,0.000540
comparison_neq_w2__balance__whole_output_cone__cand_0041,comparison_neq_w2__balance__whole_output_cone,comparison_neq_w2,comparison,neq,balance,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"shl<1,unsigned>(b)",(b << 1),1,11,90.909091,true,0.000521
comparison_neq_w2__balance__whole_output_cone__cand_0044,comparison_neq_w2__balance__whole_output_cone,comparison_neq_w2,comparison,neq,balance,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_and<1,unsigned>(b)",(b & 1'd0),1,11,90.909091,true,0.000528
comparison_neq_w2__balance__whole_output_cone__cand_0015,comparison_neq_w2__balance__whole_output_cone,comparison_neq_w2,comparison,neq,balance,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"mul<1,unsigned>(1'd0,a)",(a * 1'd0),4,11,63.636364,false,0.000523
comparison_neq_w2__balance__whole_output_cone__cand_0021,comparison_neq_w2__balance__whole_output_cone,comparison_neq_w2,comparison,neq,balance,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"mul<1,unsigned>(1'd2,a)",(a * 1'd2),4,11,63.636364,false,0.000521
comparison_neq_w2__balance__whole_output_cone__cand_0029,comparison_neq_w2__balance__whole_output_cone,comparison_neq_w2,comparison,neq,balance,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"mul<1,unsigned>(1'd0,b)",(b * 1'd0),4,11,63.636364,false,0.000519
comparison_neq_w2__compress2rs__whole_output_cone__cand_0035,comparison_neq_w2__compress2rs__whole_output_cone,comparison_neq_w2,comparison,neq,compress2rs,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"shl<1,unsigned>(a)",(a << 1),1,7,85.714286,true,0.000397
comparison_neq_w2__compress2rs__whole_output_cone__cand_0038,comparison_neq_w2__compress2rs__whole_output_cone,comparison_neq_w2,comparison,neq,compress2rs,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_and<1,unsigned>(a)",(a & 1'd0),1,7,85.714286,true,0.000393
comparison_neq_w2__compress2rs__whole_output_cone__cand_0041,comparison_neq_w2__compress2rs__whole_output_cone,comparison_neq_w2,comparison,neq,compress2rs,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"shl<1,unsigned>(b)",(b << 1),1,7,85.714286,true,0.000387
comparison_neq_w2__compress2rs__whole_output_cone__cand_0044,comparison_neq_w2__compress2rs__whole_output_cone,comparison_neq_w2,comparison,neq,compress2rs,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_and<1,unsigned>(b)",(b & 1'd0),1,7,85.714286,true,0.000387
comparison_neq_w2__compress2rs__whole_output_cone__cand_0015,comparison_neq_w2__compress2rs__whole_output_cone,comparison_neq_w2,comparison,neq,compress2rs,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"mul<1,unsigned>(1'd0,a)",(a * 1'd0),4,7,42.857143,false,0.000389
comparison_neq_w2__compress2rs__whole_output_cone__cand_0021,comparison_neq_w2__compress2rs__whole_output_cone,comparison_neq_w2,comparison,neq,compress2rs,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"mul<1,unsigned>(1'd2,a)",(a * 1'd2),4,7,42.857143,false,0.000386
comparison_neq_w2__compress2rs__whole_output_cone__cand_0029,comparison_neq_w2__compress2rs__whole_output_cone,comparison_neq_w2,comparison,neq,compress2rs,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"mul<1,unsigned>(1'd0,b)",(b * 1'd0),4,7,42.857143,false,0.000389
comparison_neq_w2__dc2__whole_output_cone__cand_0035,comparison_neq_w2__dc2__whole_output_cone,comparison_neq_w2,comparison,neq,dc2,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"shl<1,unsigned>(a)",(a << 1),1,7,85.714286,true,0.000395
comparison_neq_w2__dc2__whole_output_cone__cand_0038,comparison_neq_w2__dc2__whole_output_cone,comparison_neq_w2,comparison,neq,dc2,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_and<1,unsigned>(a)",(a & 1'd0),1,7,85.714286,true,0.000386
comparison_neq_w2__dc2__whole_output_cone__cand_0041,comparison_neq_w2__dc2__whole_output_cone,comparison_neq_w2,comparison,neq,dc2,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"shl<1,unsigned>(b)",(b << 1),1,7,85.714286,true,0.000386
comparison_neq_w2__dc2__whole_output_cone__cand_0044,comparison_neq_w2__dc2__whole_output_cone,comparison_neq_w2,comparison,neq,dc2,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_and<1,unsigned>(b)",(b & 1'd0),1,7,85.714286,true,0.000386
comparison_neq_w2__dc2__whole_output_cone__cand_0015,comparison_neq_w2__dc2__whole_output_cone,comparison_neq_w2,comparison,neq,dc2,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"mul<1,unsigned>(1'd0,a)",(a * 1'd0),4,7,42.857143,false,0.000388
comparison_neq_w2__dc2__whole_output_cone__cand_0021,comparison_neq_w2__dc2__whole_output_cone,comparison_neq_w2,comparison,neq,dc2,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"mul<1,unsigned>(1'd2,a)",(a * 1'd2),4,7,42.857143,false,0.000387
comparison_neq_w2__dc2__whole_output_cone__cand_0029,comparison_neq_w2__dc2__whole_output_cone,comparison_neq_w2,comparison,neq,dc2,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"mul<1,unsigned>(1'd0,b)",(b * 1'd0),4,7,42.857143,false,0.000386
comparison_neq_w2__identity__ground_truth_region__cand_0002,comparison_neq_w2__identity__ground_truth_region,comparison_neq_w2,comparison,neq,identity,ground_truth_region,comparison_direct,exact_syntactic_match,region,"ne<1,unsigned>(a,b)",(a != b),2,1,-100.000000,false,0.000336
comparison_neq_w2__identity__whole_output_cone__cand_0002,comparison_neq_w2__identity__whole_output_cone,comparison_neq_w2,comparison,neq,identity,whole_output_cone,comparison_direct,exact_syntactic_match,region,"ne<1,unsigned>(a,b)",(a != b),2,1,-100.000000,false,0.000334
comparison_neq_w2__refactor__whole_output_cone__cand_0035,comparison_neq_w2__refactor__whole_output_cone,comparison_neq_w2,comparison,neq,refactor,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"shl<1,unsigned>(a)",(a << 1),1,7,85.714286,true,0.000396
comparison_neq_w2__refactor__whole_output_cone__cand_0038,comparison_neq_w2__refactor__whole_output_cone,comparison_neq_w2,comparison,neq,refactor,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_and<1,unsigned>(a)",(a & 1'd0),1,7,85.714286,true,0.000415
comparison_neq_w2__refactor__whole_output_cone__cand_0041,comparison_neq_w2__refactor__whole_output_cone,comparison_neq_w2,comparison,neq,refactor,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"shl<1,unsigned>(b)",(b << 1),1,7,85.714286,true,0.000410
comparison_neq_w2__refactor__whole_output_cone__cand_0044,comparison_neq_w2__refactor__whole_output_cone,comparison_neq_w2,comparison,neq,refactor,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_and<1,unsigned>(b)",(b & 1'd0),1,7,85.714286,true,0.000387
comparison_neq_w2__refactor__whole_output_cone__cand_0015,comparison_neq_w2__refactor__whole_output_cone,comparison_neq_w2,comparison,neq,refactor,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"mul<1,unsigned>(1'd0,a)",(a * 1'd0),4,7,42.857143,false,0.000401
comparison_neq_w2__refactor__whole_output_cone__cand_0021,comparison_neq_w2__refactor__whole_output_cone,comparison_neq_w2,comparison,neq,refactor,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"mul<1,unsigned>(1'd2,a)",(a * 1'd2),4,7,42.857143,false,0.000394
comparison_neq_w2__refactor__whole_output_cone__cand_0029,comparison_neq_w2__refactor__whole_output_cone,comparison_neq_w2,comparison,neq,refactor,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"mul<1,unsigned>(1'd0,b)",(b * 1'd0),4,7,42.857143,false,0.000417
comparison_neq_w2__resub__whole_output_cone__cand_0035,comparison_neq_w2__resub__whole_output_cone,comparison_neq_w2,comparison,neq,resub,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"shl<1,unsigned>(a)",(a << 1),1,8,87.500000,true,0.000454
comparison_neq_w2__resub__whole_output_cone__cand_0038,comparison_neq_w2__resub__whole_output_cone,comparison_neq_w2,comparison,neq,resub,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_and<1,unsigned>(a)",(a & 1'd0),1,8,87.500000,true,0.000432
comparison_neq_w2__resub__whole_output_cone__cand_0041,comparison_neq_w2__resub__whole_output_cone,comparison_neq_w2,comparison,neq,resub,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"shl<1,unsigned>(b)",(b << 1),1,8,87.500000,true,0.000424
comparison_neq_w2__resub__whole_output_cone__cand_0044,comparison_neq_w2__resub__whole_output_cone,comparison_neq_w2,comparison,neq,resub,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_and<1,unsigned>(b)",(b & 1'd0),1,8,87.500000,true,0.000427
comparison_neq_w2__resub__whole_output_cone__cand_0015,comparison_neq_w2__resub__whole_output_cone,comparison_neq_w2,comparison,neq,resub,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"mul<1,unsigned>(1'd0,a)",(a * 1'd0),4,8,50.000000,false,0.000424
comparison_neq_w2__resub__whole_output_cone__cand_0021,comparison_neq_w2__resub__whole_output_cone,comparison_neq_w2,comparison,neq,resub,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"mul<1,unsigned>(1'd2,a)",(a * 1'd2),4,8,50.000000,false,0.000438
comparison_neq_w2__resub__whole_output_cone__cand_0029,comparison_neq_w2__resub__whole_output_cone,comparison_neq_w2,comparison,neq,resub,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"mul<1,unsigned>(1'd0,b)",(b * 1'd0),4,8,50.000000,false,0.000440
comparison_neq_w2__resyn2__whole_output_cone__cand_0035,comparison_neq_w2__resyn2__whole_output_cone,comparison_neq_w2,comparison,neq,resyn2,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"shl<1,unsigned>(a)",(a << 1),1,7,85.714286,true,0.000403
comparison_neq_w2__resyn2__whole_output_cone__cand_0038,comparison_neq_w2__resyn2__whole_output_cone,comparison_neq_w2,comparison,neq,resyn2,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_and<1,unsigned>(a)",(a & 1'd0),1,7,85.714286,true,0.000389
comparison_neq_w2__resyn2__whole_output_cone__cand_0041,comparison_neq_w2__resyn2__whole_output_cone,comparison_neq_w2,comparison,neq,resyn2,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"shl<1,unsigned>(b)",(b << 1),1,7,85.714286,true,0.000384
comparison_neq_w2__resyn2__whole_output_cone__cand_0044,comparison_neq_w2__resyn2__whole_output_cone,comparison_neq_w2,comparison,neq,resyn2,whole_output_cone,bitmanip_direct,formally_equivalent_alternative,region,"mask_and<1,unsigned>(b)",(b & 1'd0),1,7,85.714286,true,0.000388
comparison_neq_w2__resyn2__whole_output_cone__cand_0015,comparison_neq_w2__resyn2__whole_output_cone,comparison_neq_w2,comparison,neq,resyn2,whole_output_cone,arithmetic_direct,formally_equivalent_alternative,region,"mul<1,unsigned>(1'd0,a)",(a * 1'd0),4,7,42.857143,false,0.000389
