region_id,case_id,optimization,source_type,node,predicted_role,ground_truth_role,role_score,correct,inference_mode
boolean_masked_and_w4__identity__whole_output_cone,boolean_masked_and_w4,identity,whole_output_cone,a_1,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_masked_and_w4__identity__whole_output_cone,boolean_masked_and_w4,identity,whole_output_cone,a_2,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_masked_and_w4__identity__whole_output_cone,boolean_masked_and_w4,identity,whole_output_cone,a_3,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_masked_and_w4__identity__whole_output_cone,boolean_masked_and_w4,identity,whole_output_cone,mask,control,data_operand,0.550000,false,inferred_bus_mode
boolean_masked_and_w6__identity__ground_truth_region,boolean_masked_and_w6,identity,ground_truth_region,a_0,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_masked_and_w6__identity__ground_truth_region,boolean_masked_and_w6,identity,ground_truth_region,a_1,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_masked_and_w6__identity__ground_truth_region,boolean_masked_and_w6,identity,ground_truth_region,a_2,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_masked_and_w6__identity__ground_truth_region,boolean_masked_and_w6,identity,ground_truth_region,a_3,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_masked_and_w6__identity__ground_truth_region,boolean_masked_and_w6,identity,ground_truth_region,a_4,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_masked_and_w6__identity__ground_truth_region,boolean_masked_and_w6,identity,ground_truth_region,a_5,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_masked_and_w6__identity__ground_truth_region,boolean_masked_and_w6,identity,ground_truth_region,mask,control,data_operand,0.550000,false,inferred_bus_mode
boolean_masked_and_w6__identity__whole_output_cone,boolean_masked_and_w6,identity,whole_output_cone,a_0,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_masked_and_w6__identity__whole_output_cone,boolean_masked_and_w6,identity,whole_output_cone,a_1,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_masked_and_w6__identity__whole_output_cone,boolean_masked_and_w6,identity,whole_output_cone,a_2,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_masked_and_w6__identity__whole_output_cone,boolean_masked_and_w6,identity,whole_output_cone,a_3,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_masked_and_w6__identity__whole_output_cone,boolean_masked_and_w6,identity,whole_output_cone,a_4,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_masked_and_w6__identity__whole_output_cone,boolean_masked_and_w6,identity,whole_output_cone,a_5,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_masked_and_w6__identity__whole_output_cone,boolean_masked_and_w6,identity,whole_output_cone,mask,control,data_operand,0.550000,false,inferred_bus_mode
boolean_masked_xor_w2__balance__whole_output_cone,boolean_masked_xor_w2,balance,whole_output_cone,mask,control,data_operand,0.550000,false,inferred_bus_mode
boolean_masked_xor_w2__balance__whole_output_cone,boolean_masked_xor_w2,balance,whole_output_cone,a_0,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_masked_xor_w2__balance__whole_output_cone,boolean_masked_xor_w2,balance,whole_output_cone,a_1,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_masked_xor_w2__compress2rs__whole_output_cone,boolean_masked_xor_w2,compress2rs,whole_output_cone,mask,control,data_operand,0.550000,false,inferred_bus_mode
boolean_masked_xor_w2__compress2rs__whole_output_cone,boolean_masked_xor_w2,compress2rs,whole_output_cone,a_0,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_masked_xor_w2__compress2rs__whole_output_cone,boolean_masked_xor_w2,compress2rs,whole_output_cone,a_1,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_masked_xor_w2__dc2__whole_output_cone,boolean_masked_xor_w2,dc2,whole_output_cone,mask,control,data_operand,0.550000,false,inferred_bus_mode
boolean_masked_xor_w2__dc2__whole_output_cone,boolean_masked_xor_w2,dc2,whole_output_cone,a_0,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_masked_xor_w2__dc2__whole_output_cone,boolean_masked_xor_w2,dc2,whole_output_cone,a_1,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_masked_xor_w2__identity__ground_truth_region,boolean_masked_xor_w2,identity,ground_truth_region,mask,control,data_operand,0.550000,false,inferred_bus_mode
boolean_masked_xor_w2__identity__ground_truth_region,boolean_masked_xor_w2,identity,ground_truth_region,a_0,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_masked_xor_w2__identity__ground_truth_region,boolean_masked_xor_w2,identity,ground_truth_region,a_1,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_masked_xor_w2__identity__whole_output_cone,boolean_masked_xor_w2,identity,whole_output_cone,mask,control,data_operand,0.550000,false,inferred_bus_mode
boolean_masked_xor_w2__identity__whole_output_cone,boolean_masked_xor_w2,identity,whole_output_cone,a_0,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_masked_xor_w2__identity__whole_output_cone,boolean_masked_xor_w2,identity,whole_output_cone,a_1,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_masked_xor_w2__refactor__whole_output_cone,boolean_masked_xor_w2,refactor,whole_output_cone,mask,control,data_operand,0.550000,false,inferred_bus_mode
boolean_masked_xor_w2__refactor__whole_output_cone,boolean_masked_xor_w2,refactor,whole_output_cone,a_0,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_masked_xor_w2__refactor__whole_output_cone,boolean_masked_xor_w2,refactor,whole_output_cone,a_1,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_masked_xor_w2__resub__whole_output_cone,boolean_masked_xor_w2,resub,whole_output_cone,mask,control,data_operand,0.550000,false,inferred_bus_mode
boolean_masked_xor_w2__resub__whole_output_cone,boolean_masked_xor_w2,resub,whole_output_cone,a_0,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_masked_xor_w2__resub__whole_output_cone,boolean_masked_xor_w2,resub,whole_output_cone,a_1,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_masked_xor_w2__resyn__whole_output_cone,boolean_masked_xor_w2,resyn,whole_output_cone,mask,control,data_operand,0.550000,false,inferred_bus_mode
boolean_masked_xor_w2__resyn__whole_output_cone,boolean_masked_xor_w2,resyn,whole_output_cone,a_0,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_masked_xor_w2__resyn__whole_output_cone,boolean_masked_xor_w2,resyn,whole_output_cone,a_1,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_masked_xor_w2__resyn2__whole_output_cone,boolean_masked_xor_w2,resyn2,whole_output_cone,mask,control,data_operand,0.550000,false,inferred_bus_mode
boolean_masked_xor_w2__resyn2__whole_output_cone,boolean_masked_xor_w2,resyn2,whole_output_cone,a_0,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_masked_xor_w2__resyn2__whole_output_cone,boolean_masked_xor_w2,resyn2,whole_output_cone,a_1,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_masked_xor_w2__rewrite__whole_output_cone,boolean_masked_xor_w2,rewrite,whole_output_cone,mask,control,data_operand,0.550000,false,inferred_bus_mode
boolean_masked_xor_w2__rewrite__whole_output_cone,boolean_masked_xor_w2,rewrite,whole_output_cone,a_0,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_masked_xor_w2__rewrite__whole_output_cone,boolean_masked_xor_w2,rewrite,whole_output_cone,a_1,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_masked_xor_w3__balance__whole_output_cone,boolean_masked_xor_w3,balance,whole_output_cone,mask,control,data_operand,0.550000,false,inferred_bus_mode
boolean_masked_xor_w3__balance__whole_output_cone,boolean_masked_xor_w3,balance,whole_output_cone,a_0,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_masked_xor_w3__balance__whole_output_cone,boolean_masked_xor_w3,balance,whole_output_cone,a_1,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_masked_xor_w3__balance__whole_output_cone,boolean_masked_xor_w3,balance,whole_output_cone,a_2,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_masked_xor_w3__compress2rs__whole_output_cone,boolean_masked_xor_w3,compress2rs,whole_output_cone,mask,control,data_operand,0.550000,false,inferred_bus_mode
boolean_masked_xor_w3__compress2rs__whole_output_cone,boolean_masked_xor_w3,compress2rs,whole_output_cone,a_0,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_masked_xor_w3__compress2rs__whole_output_cone,boolean_masked_xor_w3,compress2rs,whole_output_cone,a_1,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_masked_xor_w3__compress2rs__whole_output_cone,boolean_masked_xor_w3,compress2rs,whole_output_cone,a_2,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_masked_xor_w3__dc2__whole_output_cone,boolean_masked_xor_w3,dc2,whole_output_cone,mask,control,data_operand,0.550000,false,inferred_bus_mode
boolean_masked_xor_w3__dc2__whole_output_cone,boolean_masked_xor_w3,dc2,whole_output_cone,a_0,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_masked_xor_w3__dc2__whole_output_cone,boolean_masked_xor_w3,dc2,whole_output_cone,a_1,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_masked_xor_w3__dc2__whole_output_cone,boolean_masked_xor_w3,dc2,whole_output_cone,a_2,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_masked_xor_w3__identity__ground_truth_region,boolean_masked_xor_w3,identity,ground_truth_region,a_0,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_masked_xor_w3__identity__ground_truth_region,boolean_masked_xor_w3,identity,ground_truth_region,a_1,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_masked_xor_w3__identity__ground_truth_region,boolean_masked_xor_w3,identity,ground_truth_region,a_2,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_masked_xor_w3__identity__ground_truth_region,boolean_masked_xor_w3,identity,ground_truth_region,mask,control,data_operand,0.550000,false,inferred_bus_mode
boolean_masked_xor_w3__identity__whole_output_cone,boolean_masked_xor_w3,identity,whole_output_cone,a_0,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_masked_xor_w3__identity__whole_output_cone,boolean_masked_xor_w3,identity,whole_output_cone,a_1,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_masked_xor_w3__identity__whole_output_cone,boolean_masked_xor_w3,identity,whole_output_cone,a_2,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_masked_xor_w3__identity__whole_output_cone,boolean_masked_xor_w3,identity,whole_output_cone,mask,control,data_operand,0.550000,false,inferred_bus_mode
boolean_masked_xor_w3__refactor__whole_output_cone,boolean_masked_xor_w3,refactor,whole_output_cone,mask,control,data_operand,0.550000,false,inferred_bus_mode
boolean_masked_xor_w3__refactor__whole_output_cone,boolean_masked_xor_w3,refactor,whole_output_cone,a_0,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_masked_xor_w3__refactor__whole_output_cone,boolean_masked_xor_w3,refactor,whole_output_cone,a_1,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_masked_xor_w3__refactor__whole_output_cone,boolean_masked_xor_w3,refactor,whole_output_cone,a_2,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_masked_xor_w3__resub__whole_output_cone,boolean_masked_xor_w3,resub,whole_output_cone,mask,control,data_operand,0.550000,false,inferred_bus_mode
boolean_masked_xor_w3__resub__whole_output_cone,boolean_masked_xor_w3,resub,whole_output_cone,a_0,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_masked_xor_w3__resub__whole_output_cone,boolean_masked_xor_w3,resub,whole_output_cone,a_1,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_masked_xor_w3__resub__whole_output_cone,boolean_masked_xor_w3,resub,whole_output_cone,a_2,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_masked_xor_w3__resyn__whole_output_cone,boolean_masked_xor_w3,resyn,whole_output_cone,mask,control,data_operand,0.550000,false,inferred_bus_mode
boolean_masked_xor_w3__resyn__whole_output_cone,boolean_masked_xor_w3,resyn,whole_output_cone,a_0,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_masked_xor_w3__resyn__whole_output_cone,boolean_masked_xor_w3,resyn,whole_output_cone,a_1,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_masked_xor_w3__resyn__whole_output_cone,boolean_masked_xor_w3,resyn,whole_output_cone,a_2,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_masked_xor_w3__resyn2__whole_output_cone,boolean_masked_xor_w3,resyn2,whole_output_cone,mask,control,data_operand,0.550000,false,inferred_bus_mode
boolean_masked_xor_w3__resyn2__whole_output_cone,boolean_masked_xor_w3,resyn2,whole_output_cone,a_0,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_masked_xor_w3__resyn2__whole_output_cone,boolean_masked_xor_w3,resyn2,whole_output_cone,a_1,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_masked_xor_w3__resyn2__whole_output_cone,boolean_masked_xor_w3,resyn2,whole_output_cone,a_2,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_masked_xor_w3__rewrite__whole_output_cone,boolean_masked_xor_w3,rewrite,whole_output_cone,mask,control,data_operand,0.550000,false,inferred_bus_mode
boolean_masked_xor_w3__rewrite__whole_output_cone,boolean_masked_xor_w3,rewrite,whole_output_cone,a_0,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_masked_xor_w3__rewrite__whole_output_cone,boolean_masked_xor_w3,rewrite,whole_output_cone,a_1,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_masked_xor_w3__rewrite__whole_output_cone,boolean_masked_xor_w3,rewrite,whole_output_cone,a_2,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_masked_xor_w4__identity__ground_truth_region,boolean_masked_xor_w4,identity,ground_truth_region,a_0,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_masked_xor_w4__identity__ground_truth_region,boolean_masked_xor_w4,identity,ground_truth_region,a_1,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_masked_xor_w4__identity__ground_truth_region,boolean_masked_xor_w4,identity,ground_truth_region,a_2,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_masked_xor_w4__identity__ground_truth_region,boolean_masked_xor_w4,identity,ground_truth_region,a_3,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_masked_xor_w4__identity__ground_truth_region,boolean_masked_xor_w4,identity,ground_truth_region,mask,control,data_operand,0.550000,false,inferred_bus_mode
boolean_masked_xor_w4__identity__whole_output_cone,boolean_masked_xor_w4,identity,whole_output_cone,a_0,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_masked_xor_w4__identity__whole_output_cone,boolean_masked_xor_w4,identity,whole_output_cone,a_1,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_masked_xor_w4__identity__whole_output_cone,boolean_masked_xor_w4,identity,whole_output_cone,a_2,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_masked_xor_w4__identity__whole_output_cone,boolean_masked_xor_w4,identity,whole_output_cone,a_3,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_masked_xor_w4__identity__whole_output_cone,boolean_masked_xor_w4,identity,whole_output_cone,mask,control,data_operand,0.550000,false,inferred_bus_mode
boolean_masked_xor_w6__identity__ground_truth_region,boolean_masked_xor_w6,identity,ground_truth_region,a_0,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_masked_xor_w6__identity__ground_truth_region,boolean_masked_xor_w6,identity,ground_truth_region,a_1,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_masked_xor_w6__identity__ground_truth_region,boolean_masked_xor_w6,identity,ground_truth_region,a_2,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_masked_xor_w6__identity__ground_truth_region,boolean_masked_xor_w6,identity,ground_truth_region,a_3,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_masked_xor_w6__identity__ground_truth_region,boolean_masked_xor_w6,identity,ground_truth_region,a_4,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_masked_xor_w6__identity__ground_truth_region,boolean_masked_xor_w6,identity,ground_truth_region,a_5,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_masked_xor_w6__identity__ground_truth_region,boolean_masked_xor_w6,identity,ground_truth_region,mask,control,data_operand,0.550000,false,inferred_bus_mode
boolean_masked_xor_w6__identity__whole_output_cone,boolean_masked_xor_w6,identity,whole_output_cone,a_0,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_masked_xor_w6__identity__whole_output_cone,boolean_masked_xor_w6,identity,whole_output_cone,a_1,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_masked_xor_w6__identity__whole_output_cone,boolean_masked_xor_w6,identity,whole_output_cone,a_2,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_masked_xor_w6__identity__whole_output_cone,boolean_masked_xor_w6,identity,whole_output_cone,a_3,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_masked_xor_w6__identity__whole_output_cone,boolean_masked_xor_w6,identity,whole_output_cone,a_4,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_masked_xor_w6__identity__whole_output_cone,boolean_masked_xor_w6,identity,whole_output_cone,a_5,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_masked_xor_w6__identity__whole_output_cone,boolean_masked_xor_w6,identity,whole_output_cone,mask,control,data_operand,0.550000,false,inferred_bus_mode
boolean_parity_w2__balance__whole_output_cone,boolean_parity_w2,balance,whole_output_cone,a_0,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_parity_w2__balance__whole_output_cone,boolean_parity_w2,balance,whole_output_cone,a_1,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_parity_w2__compress2rs__whole_output_cone,boolean_parity_w2,compress2rs,whole_output_cone,a_0,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_parity_w2__compress2rs__whole_output_cone,boolean_parity_w2,compress2rs,whole_output_cone,a_1,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_parity_w2__dc2__whole_output_cone,boolean_parity_w2,dc2,whole_output_cone,a_0,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_parity_w2__dc2__whole_output_cone,boolean_parity_w2,dc2,whole_output_cone,a_1,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_parity_w2__identity__ground_truth_region,boolean_parity_w2,identity,ground_truth_region,a_0,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_parity_w2__identity__ground_truth_region,boolean_parity_w2,identity,ground_truth_region,a_1,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_parity_w2__identity__whole_output_cone,boolean_parity_w2,identity,whole_output_cone,a_0,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_parity_w2__identity__whole_output_cone,boolean_parity_w2,identity,whole_output_cone,a_1,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_parity_w2__refactor__whole_output_cone,boolean_parity_w2,refactor,whole_output_cone,a_0,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_parity_w2__refactor__whole_output_cone,boolean_parity_w2,refactor,whole_output_cone,a_1,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_parity_w2__resub__whole_output_cone,boolean_parity_w2,resub,whole_output_cone,a_0,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_parity_w2__resub__whole_output_cone,boolean_parity_w2,resub,whole_output_cone,a_1,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_parity_w2__resyn__whole_output_cone,boolean_parity_w2,resyn,whole_output_cone,a_0,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_parity_w2__resyn__whole_output_cone,boolean_parity_w2,resyn,whole_output_cone,a_1,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_parity_w2__resyn2__whole_output_cone,boolean_parity_w2,resyn2,whole_output_cone,a_0,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_parity_w2__resyn2__whole_output_cone,boolean_parity_w2,resyn2,whole_output_cone,a_1,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_parity_w2__rewrite__whole_output_cone,boolean_parity_w2,rewrite,whole_output_cone,a_0,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_parity_w2__rewrite__whole_output_cone,boolean_parity_w2,rewrite,whole_output_cone,a_1,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_parity_w3__balance__whole_output_cone,boolean_parity_w3,balance,whole_output_cone,a_0,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_parity_w3__balance__whole_output_cone,boolean_parity_w3,balance,whole_output_cone,a_1,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_parity_w3__balance__whole_output_cone,boolean_parity_w3,balance,whole_output_cone,a_2,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_parity_w3__compress2rs__whole_output_cone,boolean_parity_w3,compress2rs,whole_output_cone,a_0,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_parity_w3__compress2rs__whole_output_cone,boolean_parity_w3,compress2rs,whole_output_cone,a_1,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_parity_w3__compress2rs__whole_output_cone,boolean_parity_w3,compress2rs,whole_output_cone,a_2,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_parity_w3__dc2__whole_output_cone,boolean_parity_w3,dc2,whole_output_cone,a_0,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_parity_w3__dc2__whole_output_cone,boolean_parity_w3,dc2,whole_output_cone,a_1,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_parity_w3__dc2__whole_output_cone,boolean_parity_w3,dc2,whole_output_cone,a_2,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_parity_w3__identity__ground_truth_region,boolean_parity_w3,identity,ground_truth_region,a_0,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_parity_w3__identity__ground_truth_region,boolean_parity_w3,identity,ground_truth_region,a_1,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_parity_w3__identity__ground_truth_region,boolean_parity_w3,identity,ground_truth_region,a_2,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_parity_w3__identity__whole_output_cone,boolean_parity_w3,identity,whole_output_cone,a_0,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_parity_w3__identity__whole_output_cone,boolean_parity_w3,identity,whole_output_cone,a_1,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_parity_w3__identity__whole_output_cone,boolean_parity_w3,identity,whole_output_cone,a_2,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_parity_w3__refactor__whole_output_cone,boolean_parity_w3,refactor,whole_output_cone,a_0,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_parity_w3__refactor__whole_output_cone,boolean_parity_w3,refactor,whole_output_cone,a_1,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_parity_w3__refactor__whole_output_cone,boolean_parity_w3,refactor,whole_output_cone,a_2,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_parity_w3__resub__whole_output_cone,boolean_parity_w3,resub,whole_output_cone,a_0,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_parity_w3__resub__whole_output_cone,boolean_parity_w3,resub,whole_output_cone,a_1,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_parity_w3__resub__whole_output_cone,boolean_parity_w3,resub,whole_output_cone,a_2,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_parity_w3__resyn__whole_output_cone,boolean_parity_w3,resyn,whole_output_cone,a_0,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_parity_w3__resyn__whole_output_cone,boolean_parity_w3,resyn,whole_output_cone,a_1,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_parity_w3__resyn__whole_output_cone,boolean_parity_w3,resyn,whole_output_cone,a_2,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_parity_w3__resyn2__whole_output_cone,boolean_parity_w3,resyn2,whole_output_cone,a_0,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_parity_w3__resyn2__whole_output_cone,boolean_parity_w3,resyn2,whole_output_cone,a_1,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_parity_w3__resyn2__whole_output_cone,boolean_parity_w3,resyn2,whole_output_cone,a_2,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_parity_w3__rewrite__whole_output_cone,boolean_parity_w3,rewrite,whole_output_cone,a_0,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_parity_w3__rewrite__whole_output_cone,boolean_parity_w3,rewrite,whole_output_cone,a_1,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_parity_w3__rewrite__whole_output_cone,boolean_parity_w3,rewrite,whole_output_cone,a_2,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_parity_w4__balance__whole_output_cone,boolean_parity_w4,balance,whole_output_cone,a_0,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_parity_w4__balance__whole_output_cone,boolean_parity_w4,balance,whole_output_cone,a_1,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_parity_w4__balance__whole_output_cone,boolean_parity_w4,balance,whole_output_cone,a_2,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_parity_w4__balance__whole_output_cone,boolean_parity_w4,balance,whole_output_cone,a_3,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_parity_w4__compress2rs__whole_output_cone,boolean_parity_w4,compress2rs,whole_output_cone,a_0,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_parity_w4__compress2rs__whole_output_cone,boolean_parity_w4,compress2rs,whole_output_cone,a_1,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_parity_w4__compress2rs__whole_output_cone,boolean_parity_w4,compress2rs,whole_output_cone,a_2,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_parity_w4__compress2rs__whole_output_cone,boolean_parity_w4,compress2rs,whole_output_cone,a_3,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_parity_w4__dc2__whole_output_cone,boolean_parity_w4,dc2,whole_output_cone,a_0,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_parity_w4__dc2__whole_output_cone,boolean_parity_w4,dc2,whole_output_cone,a_1,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_parity_w4__dc2__whole_output_cone,boolean_parity_w4,dc2,whole_output_cone,a_2,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_parity_w4__dc2__whole_output_cone,boolean_parity_w4,dc2,whole_output_cone,a_3,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_parity_w4__identity__ground_truth_region,boolean_parity_w4,identity,ground_truth_region,a_0,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_parity_w4__identity__ground_truth_region,boolean_parity_w4,identity,ground_truth_region,a_1,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_parity_w4__identity__ground_truth_region,boolean_parity_w4,identity,ground_truth_region,a_2,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_parity_w4__identity__ground_truth_region,boolean_parity_w4,identity,ground_truth_region,a_3,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_parity_w4__identity__whole_output_cone,boolean_parity_w4,identity,whole_output_cone,a_0,data_operand,data_operand,0.800000,true,inferred_bus_mode
boolean_parity_w4__identity__whole_output_cone,boolean_parity_w4,identity,whole_output_cone,a_1,data_operand,data_operand,0.800000,true,inferred_bus_mode
